ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
962	1,3	9,9			198	99
963	0,5	1,1			198	99
964	9,6	0,0			198	99
965	6,5	1,5			198	99
966	48,45	156,125			198	99
967	0,0	0,0			198	99
968	0,0	0,0			198	99
969	0,0	0,0			198	99
970	2,1	1,0			198	99
971	2,1	0,0			198	99
972	4,9	0,0			198	99
973	0,0	0,0			99	99
974	2,3	0,0			158	99
975	11,13	653,486			198	99
976	2,0	0,0			198	99
977	2,0	0,0			198	99
978	13,5	0,0			198	99
979	0,0	0,0			198	99
980	0,0	0,0			198	99
981	0,0	0,0			198	99
982	4,4	534,468			198	99
983	0,0	0,0			198	99
984	80,35	0,0			198	99
985	0,0	0,4			198	99
986	67,50	2,4			198	99
987	3,0	185,106			198	99
988	316,221	0,0			198	99
989	2,1	0,0			198	99
990	1,0	0,0			198	99
991	4,0	0,0			198	99
992	2,0	0,0			198	99
993	1,0	0,1			198	99
994	32,24	557,472			198	99
995	8,1	13,13			197	99
996	24,27	626,607			198	99
997	92,106	0,0			198	99
998	0,0	0,0			198	99
999	0,0	0,0			198	99
1000	0,0	0,0			198	99
1001	378,270	0,0			198	99
1002	0,0	0,0			198	99
1003	12,14	0,0			198	99
1004	18,19	0,0			198	99
1005	18,24	3,9			198	99
1006	0,0	0,0			198	99
1007	0,0	0,0			198	99
1008	16,13	0,0			198	99
1009	16,13	1,1			198	99
1010	52,37	80,76			198	99
1011	55,39	27,30			198	99
1012	173,201	4,8			198	99
1013	1390,1471	96,84			198	99
1014	12,7	332,255			198	99
1015	174,127	239,229			198	99
1016	58,65	0,0			198	99
1017	19,5	54,33			198	99
1018	24,5	41,16			198	99
1019	5,17	25,48			198	99
1020	38,66	2,5			198	99
1021	0,0	0,0			198	99
1022	0,0	0,0			198	99
1023	0,0	0,0			198	99
1024	9,7	36,46			198	99
1025	8,8	2,5			182	99
1026	0,0	0,0			198	99
1027	0,0	0,0			198	99
1028	0,0	0,0			198	99
1029	57,40	8324,6951			198	99
1030	627,398	70,55			198	99
1031	0,0	0,0			187	99
1032	3,1	13,8			198	99
1033	99,58	855,698			198	99
1034	4,1	1674,1371			185	99
1035	22,24	610,483			198	99
1036	46,48	74,97			198	99
1037	268,208	1,1			198	99
1038	0,0	0,0			188	99
1039	9,3	0,0			198	99
1040	291,141	122,70			198	99
1041	8,3	290,201			198	99
1042	58,43	352,306			198	99
1043	25,8	0,0			198	99
1044	30,9	0,0			192	99
1045	1,5	0,13			198	99
1046	0,0	0,0			198	99
1047	0,0	0,0			198	99
1048	0,0	0,0			198	99
1049	0,0	0,0			198	99
1050	0,3	0,0			169	99
1051	126,88	7,3			198	99
1052	0,1	0,0			198	99
1053	0,0	0,0			198	99
1054	4,4	9,9			198	99
1055	0,0	0,0			198	99
1056	0,0	0,0			198	99
1057	34,21	185,103			198	99
1058	0,1	1,5			198	99
1059	0,0	0,0			198	99
1060	288,183	442,366			198	99
1061	0,0	0,0			198	99
1062	0,0	0,0			198	99
1063	0,1	0,0			198	99
1064	959,529	7,1			198	99
1065	91,61	18,13			198	99
1066	0,0	0,0			198	99
1067	3,7	19,18			198	99
1068	104,65	0,0			136	99
1069	0,0	0,0			198	99
1070	0,0	0,0			195	99
1071	19,6	0,0			100	99
1072	16,15	0,0			198	99
1073	7,3	43,45			198	99
1074	54,29	39,41			198	99
1075	0,0	0,0			196	99
1076	0,0	1,0			198	99
1077	4,1	1,2			198	99
1078	0,2	0,1			198	99
1079	23,14	5,8			198	99
1080	0,0	0,0			160	99
1081	94,211	61,80			198	99
1082	1,7	274,328			198	99
1083	0,0	0,0			196	99
1084	4,0	73,49			198	99
1085	11,17	154,94			198	99
1086	0,0	0,0			198	99
1087	13,7	19,24			198	99
1088	0,0	3,1			198	99
1089	29,26	349,243			198	99
1090	32,52	219,193			198	99
1091	37,58	2,0			198	99
1092	0,3	258,189			190	99
1093	38,28	5,3			198	99
1094	14,15	0,0			198	99
1095	0,1	0,0			129	99
1096	82,59	8,3			198	99
1097	0,0	0,0			198	99
1098	11,5	236,123			198	99
1099	11,9	6,1			198	99
1100	1,3	0,1			198	99
1101	1,2	0,2			198	99
1102	0,0	0,0			198	99
1103	0,0	0,0			198	99
1104	114,74	0,0			198	99
1105	64,42	1,0			198	99
1106	7,4	26,12			198	99
1107	2,0	0,0			198	99
1108	0,0	0,0			198	99
1109	0,0	0,1			198	99
1110	0,0	0,0			198	99
1111	24,19	207,131			198	99
1112	537,406	9,12			198	99
1113	24,15	430,309			198	99
1114	256,142	1381,889			198	99
1115	310,179	8,8			198	99
1116	72,34	923,667			188	99
1117	1,4	35,63			198	99
1118	18,10	17,36			198	99
1119	3,0	3,6			198	99
1120	0,2	10,7			198	99
1121	227,217	0,0			100	99
1122	0,1	0,0			198	99
1123	0,0	62,30			198	99
1124	1,0	28,15			198	99
1125	166,100	186,139			198	99
1126	47,22	545,397			198	99
1127	26,27	40,24			198	99
1128	0,0	0,0			198	99
1129	0,0	0,0			198	99
1130	17,14	1387,845			198	99
1131	0,0	0,0			198	99
1132	5,6	67,68			198	99
1133	1,0	66,60			198	99
1134	6,2	0,0			198	99
1135	1,53	0,0			198	99
1136	1,4	10,65			198	99
1137	71,55	0,0			198	99
1138	0,1	3,10			181	99
1139	239,285	0,0			159	99
1140	5,8	19,23			198	99
1141	7,10	9,19			198	99
1142	52,36	53,39			198	99
1143	179,148	2,0			198	99
1144	50,33	170,126			198	99
1145	73,62	0,0			198	99
1146	35,28	26,17			198	99
1147	12,2	103,124			198	99
1148	0,0	0,0			198	99
1149	0,0	0,0			198	99
1150	6,3	0,0			198	99
1151	1,1	4,1			198	99
1152	40,24	10,4			198	99
1153	76,74	3,4			198	99
1154	0,1	0,1			198	99
1155	0,0	0,0			198	99
1156	15,12	118,86			184	99
1157	248,153	2064,1304			198	99
1158	521,241	958,637			198	99
1159	0,0	0,2			190	99
1160	0,0	0,0			198	99
1161	100,61	324,275			198	99
1162	30,32	296,312			198	99
1163	2,0	3,1			198	99
1164	3,2	2,1			198	99
1165	0,0	0,0			198	99
1166	0,0	0,0			198	99
1167	0,0	0,0			198	99
1168	0,0	0,0			198	99
1169	0,0	0,0			198	99
1170	0,0	0,0			198	99
1171	0,0	0,0			198	99
1172	0,0	0,0			198	99
1173	0,0	0,0			198	99
1174	0,0	0,0			192	99
1175	0,0	0,0			198	99
1176	0,0	0,0			198	99
1177	1344,868	1843,1790			198	99
1178	0,0	0,0			198	99
1179	0,0	0,0			198	99
1180	7,13	27,123			198	99
1181	0,0	0,0			198	99
1182	0,0	0,0			198	99
1183	18,17	209,197			175	99
1184	0,0	0,0			198	99
1185	0,0	0,0			198	99
1186	20,24	174,296			198	99
1187	144,68	568,447			198	99
1188	307,166	4,3			198	99
1189	57,50	346,281			183	99
1190	15,3	68,50			198	99
1191	192,136	4,0			198	99
1192	107,67	188,110			198	99
1193	0,0	0,0			198	99
1194	0,0	0,0			180	99
1195	0,0	0,0			198	99
1196	30,4	10,8			198	99
1197	0,0	0,0			198	99
1198	11,14	0,0			198	99
1199	0,0	0,0			198	99
1200	0,0	0,0			198	99
1201	0,0	0,0			198	99
1202	0,0	0,0			198	99
1203	0,0	0,0			198	99
1204	0,0	0,0			198	99
1205	5,8	1,1			198	99
1206	241,243	0,3			198	99
1207	23,28	146,419			198	99
1208	458,542	0,0			100	99
1209	1,3	507,639			198	99
1210	787,514	66,59			198	99
1211	10,7	2266,1463			198	99
1212	2,1	1,2			198	99
1213	5,0	1,0			198	99
1214	68,82	7,16			198	99
1215	283,163	11202,8319			198	99
1216	236,132	29,27			198	99
1217	2398,2079	14,20			198	99
1218	14,45	2,8			198	99
1219	11,37	11,30			198	99
1220	12,4	0,1			198	99
1221	0,0	0,0			198	99
1222	0,0	0,0			198	99
1223	27,44	5,1			198	99
1224	13,21	10,17			198	99
1225	784,699	4,4			196	99
1226	778,691	99,107			198	99
1227	447,372	4,2			198	99
1228	10,8	445,415			198	99
1229	19,8	1261,934			184	99
1230	14,39	228,478			186	99
1231	0,0	0,0			100	99
1232	1929,1188	10,11			198	99
1233	2,3	0,0			198	99
1234	164,71	2733,2284			198	99
1235	7098,6740	6,3			198	99
1236	499,382	24,32			198	99
1237	7110,6741	4,6			198	99
1238	511,383	20510,14954			198	99
1239	13185,8954	8,3			198	99
1240	0,2	73,35			183	99
1241	77,55	12,14			198	99
1242	0,1	10,7			198	99
1243	0,0	0,0			198	99
1244	18,11	112,139			198	99
1245	52,22	0,1			198	99
1246	45,18	226,203			198	99
1247	0,4	0,1			198	99
1248	29,17	69,57			198	99
1249	221,103	2327,1296			198	99
1250	235,157	150,77			198	99
1251	289,201	2730,1739			191	99
1252	348,239	34,20			198	99
1253	201,101	3103,1684			155	99
1254	363,285	2347,1188			198	99
1255	15,10	676,526			198	99
1256	84,48	426,271			198	99
1257	0,0	0,0			198	99
1258	0,0	0,0			198	99
1259	0,0	0,0			195	99
1260	0,0	0,0			198	99
1261	2,0	271,206			198	99
1262	424,300	0,0			101	99
1263	55,89	719,553			188	99
1264	0,0	0,0			101	99
1265	6,5	2,0			174	99
1266	40,33	1765,1451			175	99
1267	2,6	1344,1016			198	99
1268	67,63	185,405			198	99
1269	206,484	312,302			198	99
1270	0,3	1,13			166	99
1271	0,0	0,6			194	99
1272	1,4	295,185			198	99
1273	18,24	706,748			198	99
1274	14,19	147,228			198	99
1275	4,12	52,99			191	99
1276	123,94	32,23			198	99
1277	109,90	11,6			198	99
1278	237,147	13,8			198	99
1279	73,248	3,11			192	99
1280	29,34	39,111			181	99
1281	322,254	10,7			198	99
1282	0,0	0,0			198	99
1283	74,45	166,121			180	99
1284	18,13	221,203			198	99
1285	0,0	0,0			175	99
1286	1,8	82,191			198	99
1287	0,0	0,0			198	99
1288	0,0	0,0			198	99
1289	0,0	0,0			198	99
1290	0,0	1,0			198	99
1291	0,0	0,0			198	99
1292	0,0	0,0			198	99
1293	0,0	0,1			198	99
1294	0,0	0,0			198	99
1295	34,29	3289,2110			198	99
1296	11,12	2,2			198	99
1297	0,0	0,0			198	99
1298	99,40	102,64			179	99
1299	110,49	3,3			198	99
1300	93,58	97,66			198	99
1301	337,135	2701,1850			198	99
1302	30,13	1038,685			198	99
1303	45,32	1483,1346			177	99
1304	0,1	0,0			198	99
1305	0,0	0,0			198	99
1306	96,107	0,0			198	99
1307	47,32	57,30			198	99
1308	2,2	0,0			198	99
1309	6,2	0,0			198	99
1310	0,0	79,63			198	99
1311	179,176	0,0			184	99
1312	36,27	1238,1028			198	99
1313	0,0	0,0			198	99
1314	461,327	2,1			195	99
1315	0,0	0,0			198	99
1316	3,4	87,69			198	99
1317	3,3	2,1			198	99
1318	0,0	0,0			198	99
1319	0,0	0,1			192	99
1320	23,12	81,48			198	99
1321	31,14	1353,662			198	99
1322	36,14	2,2			198	99
1323	43,15	959,506			198	99
1324	135,88	5,2			198	99
1325	132,92	653,396			198	99
1326	0,0	0,0			198	99
1327	677,461	0,0			100	99
1328	202,153	0,0			192	99
1329	250,140	0,0			177	99
1330	20,16	54,51			175	99
1331	321,191	4,6			189	99
1332	4,1	6,15			190	99
1333	12,11	66,37			198	99
1334	11,6	90,63			198	99
1335	34,22	30,40			198	99
1336	31,29	21,26			198	99
1337	553,354	5,3			198	99
1338	43,21	960,651			198	99
1339	21,12	470,327			198	99
1340	13,15	14,18			198	99
1341	1,0	0,0			198	99
1342	1,0	0,0			198	99
1343	30,28	283,350			198	99
1344	43,44	3,2			198	99
1345	14,23	245,424			198	99
1346	2,0	0,0			198	99
1347	2,0	0,0			198	99
1348	2,0	0,0			198	99
1349	2,4	108,197			198	99
1350	4,3	587,514			185	99
1351	0,0	0,0			181	99
1352	105,71	397,283			179	99
1353	62,100	111,99			187	99
1354	2,0	0,0			195	99
1355	76,41	1,0			198	99
1356	14,11	207,177			198	99
1357	55,70	0,4			198	99
1358	75,104	66,186			198	99
1359	44,51	17,10			198	99
1360	0,0	0,0			198	99
1361	151,106	4849,2500			198	99
1362	6,7	10,17			198	99
1363	0,0	1,1			198	99
1364	0,0	0,0			198	99
1365	0,0	0,0			198	99
1366	6,11	680,447			198	99
1367	34,78	1,0			171	99
1368	1668,1115	0,0			100	99
1369	3,1	0,0			198	99
1370	32,21	373,225			198	99
1371	1,2	8,14			198	99
1372	1536,967	0,0			171	99
1373	0,0	0,0			198	99
1374	61,41	0,0			198	99
1375	238,193	0,0			198	99
1376	28,18	143,79			198	99
1377	59,37	0,0			198	99
1378	34,31	0,0			198	99
1379	41,35	0,0			198	99
1380	36,28	141,99			198	99
1381	13,8	436,289			198	99
1382	0,0	0,0			198	99
1383	9,13	67,112			198	99
1384	91,79	12,83			198	99
1385	439,320	0,2			198	99
1386	23,15	0,1			198	99
1387	4,1	3,0			198	99
1388	8,3	2,2			198	99
1389	8,3	0,0			198	99
1390	4,6	0,0			198	99
1391	15,8	0,0			198	99
1392	8,7	1,0			198	99
1393	0,0	0,0			198	99
1394	7,6	206,87			198	99
1395	70,93	0,0			198	99
1396	35,34	0,0			198	99
1397	7,5	32,18			187	99
1398	8,5	0,0			198	99
1399	0,0	0,0			183	99
1400	0,0	0,0			198	99
1401	517,628	0,0			100	99
1402	67,75	1,0			198	99
1403	4,1	246,136			198	99
1404	0,0	0,0			198	99
1405	0,0	0,0			198	99
1406	5,3	121,113			198	99
1407	1,0	0,0			198	99
1408	1,0	0,0			198	99
1409	0,0	0,0			198	99
1410	0,0	0,0			198	99
1411	0,0	0,0			198	99
1412	4,7	0,0			183	99
1413	4,7	1,2			186	99
1414	122,95	751,586			198	99
1415	79,83	1,0			198	99
1416	78,41	18,15			198	99
1417	28,32	86,64			198	99
1418	5,6	114,95			176	99
1419	36,58	1464,1778			198	99
1420	21,34	5,0			198	99
1421	19,34	189,159			198	99
1422	24,25	3,10			198	99
1423	3,2	323,221			175	99
1424	2,1	1,1			161	99
1425	0,0	0,0			198	99
1426	2,0	0,0			198	99
1427	17,63	336,289			198	99
1428	0,0	0,0			198	99
1429	0,0	0,0			198	99
1430	1,3	0,0			198	99
1431	0,0	0,0			198	99
1432	3,5	188,133			198	99
1433	12,8	1766,922			198	99
1434	0,0	0,0			198	99
1435	0,0	0,0			198	99
1436	109,73	16,10			198	99
1437	27,11	15,23			198	99
1438	0,0	0,0			198	99
1439	0,0	0,0			198	99
1440	0,0	0,0			198	99
1441	7,3	126,51			198	99
1442	38,17	263,149			198	99
1443	21,23	383,339			198	99
1444	18,12	264,220			190	99
1445	3,3	20,10			198	99
1446	3,7	370,470			194	99
1447	2,1	31,30			198	99
1448	0,0	136,85			198	99
1449	1,1	0,0			104	99
1450	0,0	0,0			101	99
1451	55,43	10,10			198	99
1452	33,19	5,4			198	99
1453	32,16	2,2			198	99
1454	25,35	0,1			198	99
1455	0,0	0,0			192	99
1456	5,11	1,2			198	99
1457	36,43	144,105			198	99
1458	24,25	1,0			198	99
1459	6,8	6,15			198	99
1460	0,0	0,0			198	99
1461	78,22	4461,3103			198	99
1462	101,40	0,0			198	99
1463	5,9	38,24			198	99
1464	936,695	1819,1539			198	99
1465	196,95	3072,1915			198	99
1466	6,4	0,0			198	99
1467	1,0	0,0			197	99
1468	31,24	176,102			198	99
1469	0,4	99,87			198	99
1470	0,8	0,0			176	99
1471	8,7	54,42			172	99
1472	0,0	0,0			198	99
1473	15,4	255,159			198	99
1474	0,0	0,0			193	99
1475	7,6	0,0			198	99
1476	0,0	0,0			197	99
1477	0,0	0,0			198	99
1478	0,0	0,0			198	99
1479	1,1	0,0			198	99
1480	316,195	5,3			198	99
1481	92,99	50,46			198	99
1482	0,0	0,0			198	99
1483	233,385	884,901			198	99
1484	242,396	15,13			198	99
1485	521,613	10,16			198	99
1486	0,0	0,0			193	99
1487	4,1	95,59			198	99
1488	0,0	0,0			100	99
1489	0,1	3,12			183	99
1490	2,2	0,0			198	99
1491	22,8	1869,1413			198	99
1492	35,18	1596,1112			198	99
1493	180,158	415,282			198	99
1494	179,104	161,97			188	99
1495	775,561	0,0			101	99
1496	586,480	0,0			100	99
1497	736,559	0,0			100	99
1498	48,59	39,49			198	99
1499	2,3	304,251			198	99
1500	15,11	995,611			198	99
1501	226,140	0,0			198	99
1502	4,2	264,154			198	99
1503	253,185	0,0			198	99
1504	42,29	0,2			198	99
1505	36,17	36,29			198	99
1506	196,109	0,0			198	99
1507	192,108	26,10			198	99
1508	34,38	0,1			198	99
1509	17,14	1912,1647			198	99
1510	134,91	0,2			181	99
1511	138,93	997,846			183	99
1512	5,1	0,0			198	99
1513	4,1	1147,873			198	99
1514	0,1	0,0			198	99
1515	2,10	0,0			169	99
1516	110,57	1608,773			198	99
1517	5,0	1,0			198	99
1518	0,0	0,0			194	99
1519	0,1	14,17			198	99
1520	3,5	0,0			177	99
1521	0,0	0,0			101	99
1522	2,0	0,0			198	99
1523	2,0	0,0			198	99
1524	2,0	0,0			198	99
1525	2,0	0,0			198	99
1526	2,0	0,0			198	99
1527	0,0	0,0			198	99
1528	0,0	0,0			198	99
1529	0,0	0,0			198	99
1530	0,0	0,0			198	99
1531	0,0	0,0			198	99
1532	258,159	0,0			198	99
1533	10,4	0,0			198	99
1534	18,14	834,605			198	99
1535	209,145	1,0			198	99
1536	0,0	0,0			191	99
1537	366,427	5,13			198	99
1538	96,92	130,110			198	99
1539	2,3	0,1			198	99
1540	0,0	41,42			198	99
1541	0,0	0,0			99	99
1542	928,558	0,0			183	99
1543	0,0	0,0			198	99
1544	85,56	405,236			198	99
1545	452,385	1,0			198	99
1546	214,136	447,350			198	99
1547	117,83	31,23			198	99
1548	186,130	13,7			198	99
1549	147,106	203,246			198	99
1550	10466,6771	0,0			198	99
1551	1,0	52,87			198	99
1552	3,0	0,0			198	99
1553	3,1	0,0			198	99
1554	0,0	0,0			179	99
1555	0,0	0,0			184	99
1556	0,0	0,0			183	99
1557	0,0	0,0			184	99
1558	0,0	0,0			198	99
1559	0,0	0,1			198	99
1560	0,0	0,0			198	99
1561	0,0	0,0			198	99
1562	0,0	0,0			198	99
1563	6,3	326,201			183	99
1564	47,53	0,0			198	99
1565	1,7	20,17			198	99
1566	10,12	0,0			173	99
1567	7,10	39,33			198	99
1568	14,12	0,1			198	99
1569	6,6	19,8			198	99
1570	6,4	0,2			198	99
1571	7,6	1,1			198	99
1572	0,0	0,0			159	99
1573	14,16	15,8			198	99
1574	0,0	0,0			100	99
1575	7,6	71,39			189	99
1576	0,0	0,0			198	99
1577	5,3	0,0			103	99
1578	2134,1188	0,0			198	99
1579	1,0	0,0			198	99
1580	23,29	1,1			198	99
1581	0,0	0,0			198	99
1582	0,0	0,0			123	99
1583	0,0	0,0			168	99
1584	0,0	0,0			198	99
1585	0,0	0,0			198	99
1586	0,0	0,0			198	99
1587	0,0	0,0			198	99
1588	0,6	317,186			185	99
1589	12,6	316,207			198	99
1590	5,3	1,1			198	99
1591	37,31	0,0			198	99
1592	49,49	0,0			198	99
1593	38,21	14,7			198	99
1594	3,6	37,10			187	99
1595	4,2	5,3			198	99
1596	30,14	13,7			198	99
1597	35,19	14,5			198	99
1598	43,19	18,7			198	99
1599	0,1	197,140			198	99
1600	0,0	0,0			198	99
1601	0,0	0,0			186	99
1602	56,52	3,1			198	99
1603	52,44	22,13			198	99
1604	0,0	65,55			198	99
1605	29,31	7,5			198	99
1606	0,0	0,0			198	99
1607	0,0	0,0			198	99
1608	0,0	0,0			101	99
1609	0,0	0,0			100	99
1610	32,21	502,392			198	99
1611	11,14	453,330			198	99
1612	37,29	874,636			198	99
1613	10,10	75,117			198	99
1614	10,13	0,0			198	99
1615	27,38	299,508			198	99
1616	178,693	0,0			176	99
1617	82,38	0,0			198	99
1618	6,8	0,0			198	99
1619	0,0	0,0			198	99
1620	0,0	0,2			198	99
1621	11,19	1,3			198	99
1622	10,15	1,0			198	99
1623	18,38	4,9			198	99
1624	10,20	43,46			198	99
1625	26,12	78,57			186	99
1626	0,0	0,0			198	99
1627	9,12	0,0			198	99
1628	10,11	138,71			198	99
1629	11,13	154,132			198	99
1630	27,7	203,147			173	99
1631	30,13	2,1			198	99
1632	35,17	250,191			183	99
1633	422,272	0,0			198	99
1634	16,14	2748,1817			198	99
1635	68,68	0,0			198	99
1636	0,12	0,0			198	99
1637	2,4	0,0			198	99
1638	2,3	2,4			198	99
1639	1,0	243,201			198	99
1640	0,0	0,0			198	99
1641	0,0	0,0			178	99
1642	37,38	59,45			198	99
1643	13,14	2,1			198	99
1644	18,16	12,4			198	99
1645	0,0	0,0			198	99
1646	45,39	205,165			198	99
1647	0,0	0,0			99	99
1648	27,72	0,0			101	99
1649	40,67	25,63			198	99
1650	56,44	90,52			184	99
1651	79,93	28,30			198	99
1652	13,3	79,55			198	99
1653	14,3	0,0			104	99
1654	0,0	0,0			198	99
1655	0,0	0,0			198	99
1656	0,0	0,0			145	99
1657	0,0	15,19			198	99
1658	4,0	4,13			198	99
1659	1,0	9,9			198	99
1660	0,0	0,0			196	99
1661	0,0	0,0			182	99
1662	1,1	0,0			198	99
1663	1,1	0,0			198	99
1664	0,0	0,1			198	99
1665	22,5	58,23			198	99
1666	1,0	28,25			198	99
1667	33,32	1,0			198	99
1668	0,3	9,4			198	99
1669	122,97	0,0			101	99
1670	135,109	22,8			198	99
1671	0,0	0,0			198	99
1672	0,1	0,0			198	99
1673	716,754	24,28			198	99
1674	4,4	3,2			197	99
1675	2,3	18,14			197	99
1676	1362,1040	0,0			198	99
1677	0,0	0,0			198	99
1678	0,0	0,0			198	99
1679	0,0	0,0			198	99
1680	12,18	1,1			198	99
1681	0,0	0,0			198	99
1682	640,463	0,0			198	99
1683	387,278	0,1			198	99
1684	392,293	3,0			198	99
1685	37,33	137,94			198	99
1686	108,77	40,30			185	99
1687	22,23	9,13			198	99
1688	54,36	862,496			198	99
1689	0,0	0,0			198	99
1690	0,0	0,0			198	99
1691	0,0	0,0			198	99
1692	57,32	0,0			130	99
1693	4,10	12,15			198	99
1694	4,6	24,17			198	99
1695	7,9	29,28			198	99
1696	10,10	0,0			198	99
1697	97,73	561,427			198	99
1698	107,85	375,230			198	99
1699	3,5	0,0			198	99
1700	46,34	0,0			198	99
1701	10,6	981,683			198	99
1702	1,0	39,15			198	99
1703	0,0	0,0			198	99
1704	0,0	5,22			198	99
1705	23,7	1,0			198	99
1706	20,12	8,8			191	99
1707	18,17	5,7			198	99
1708	173,120	0,0			198	99
1709	38,19	128,93			198	99
1710	2,4	44,83			167	99
1711	1,1	38,77			194	99
1712	1,0	9,12			191	99
1713	12,8	0,0			198	99
1714	0,1	0,0			189	99
1715	235,216	18,21			198	99
1716	2,1	0,0			198	99
1717	0,1	0,0			198	99
1718	26,43	43,46			198	99
1719	8,4	113,97			198	99
1720	51,38	0,0			100	99
1721	43,17	267,177			198	99
1722	5,2	82,96			175	99
1723	11,20	183,196			198	99
1724	11,2	103,58			172	99
1725	51,142	3,3			198	99
1726	89,60	821,722			198	99
1727	97,68	8483,7018			198	99
1728	34,22	209,152			198	99
1729	0,0	0,0			198	99
1730	1,0	0,0			198	99
1731	53,41	0,0			198	99
1732	35,30	14675,12341			183	99
1733	733,653	1,0			167	99
1734	706,484	82913,66415			188	99
1735	40240,23247	0,0			162	99
1736	167,89	52876,32405			198	99
1737	39,21	152,170			198	99
1738	152,96	0,0			198	99
1739	124,75	20,12			198	99
1740	22,10	675,480			198	99
1741	0,3	91,184			198	99
1742	3,17	141,330			198	99
1743	18,17	1065,701			177	99
1744	11,8	923,724			172	99
1745	4,6	3,2			198	99
1746	8,11	443,421			177	99
1747	0,0	0,0			198	99
1748	1,0	1,0			198	99
1749	0,0	0,0			198	99
1750	0,0	0,0			198	99
1751	4,5	0,0			198	99
1752	5,4	11,13			198	99
1753	0,0	0,0			198	99
1754	0,0	0,0			198	99
1755	0,0	0,0			198	99
1756	0,0	0,0			100	99
1757	0,0	0,0			198	99
1758	5,6	0,0			129	99
1759	2,1	6,6			186	99
1760	0,1	54,46			188	99
1761	2,0	19,40			186	99
1762	2,0	22,38			198	99
1763	0,0	36,73			198	99
1764	0,0	0,0			198	99
1765	0,0	0,0			198	99
1766	83,54	1,0			198	99
1767	14,4	24,32			198	99
1768	1174,704	0,0			198	99
1769	8,8	24,12			198	99
1770	0,15	0,0			198	99
1771	57,39	929,811			184	99
1772	18,16	935,731			198	99
1773	26,22	30,54			198	99
1774	9,10	0,2			198	99
1775	25,22	0,1			198	99
1776	11,10	144,196			198	99
1777	27,16	41,37			198	99
1778	166,113	22,24			192	99
1779	39,38	9,4			198	99
1780	93,77	65,60			198	99
1781	192,152	1,0			198	99
1782	21,7	3,0			198	99
1783	72,39	0,0			198	99
1784	66,36	532,287			198	99
1785	46,33	8,9			198	99
1786	200,93	0,0			100	99
1787	0,0	0,0			198	99
1788	0,0	0,0			198	99
1789	10,9	31,38			194	99
1790	48,42	2,5			198	99
1791	21,14	109,65			198	99
1792	232,136	1,2			197	99
1793	2,10	55,69			198	99
1794	4,4	28,25			198	99
1795	7,7	118,75			198	99
1796	3,0	66,44			198	99
1797	2,0	3,2			198	99
1798	21,6	1863,1074			198	99
1799	17,14	2290,1538			198	99
1800	13,8	1856,1517			198	99
1801	306,188	0,1			198	99
1802	85,72	133,83			198	99
1803	220,174	26,20			198	99
1804	59,64	56,56			185	99
1805	26,15	323,267			198	99
1806	25,14	12,1			198	99
1807	0,2	0,2			177	99
1808	0,0	0,0			198	99
1809	530,301	2,1			187	99
1810	53,30	1,1			198	99
1811	47,27	11010,7085			198	99
1812	52,35	31,17			198	99
1813	689,357	2,2			198	99
1814	137,44	13053,7594			198	99
1815	126,95	10663,8244			198	99
1816	261,180	2,0			198	99
1817	323,245	1,1			198	99
1818	339,231	6809,5777			198	99
1819	3048,2451	6,9			198	99
1820	0,0	0,0			198	99
1821	0,2	0,4			198	99
1822	16,24	970,755			198	99
1823	45,38	396,344			198	99
1824	31,16	1,1			167	99
1825	37,17	610,396			191	99
1826	19,13	376,298			198	99
1827	9,15	6,6			198	99
1828	194,92	2,1			198	99
1829	148,71	470,356			198	99
1830	60,53	0,0			198	99
1831	119,65	3,4			198	99
1832	53,49	388,275			198	99
1833	153,105	3,0			198	99
1834	0,0	246,173			198	99
1835	3,6	193,170			198	99
1836	2,1	50,28			198	99
1837	0,0	12,14			198	99
1838	0,0	0,0			198	99
1839	19,16	36,20			198	99
1840	2,4	47,30			198	99
1841	3,4	1,3			198	99
1842	3,5	2,1			198	99
1843	10,5	0,0			198	99
1844	14,5	0,0			198	99
1845	16,5	0,1			198	99
1846	46,35	774,536			198	99
1847	25,13	320,259			198	99
1848	5,32	0,11			198	99
1849	0,0	0,0			198	99
1850	2,2	29,20			198	99
1851	10,14	0,0			193	99
1852	9,11	21,16			198	99
1853	12,10	10,17			198	99
1854	0,0	0,0			198	99
1855	41,54	2,11			190	99
1856	0,0	194,137			198	99
1857	0,1	7,23			198	99
1858	2,4	17,16			198	99
1859	0,0	0,0			179	99
1860	5,5	170,139			198	99
1861	44,43	23,69			198	99
1862	39,36	0,1			198	99
1863	17,14	59,46			182	99
1864	24,11	2,0			198	99
1865	26,17	124,117			198	99
1866	23,16	2,2			198	99
1867	9,7	282,205			198	99
1868	67,23	274,192			198	99
1869	8,4	1,0			198	99
1870	59,51	8,12			198	99
1871	7,7	421,312			198	99
1872	213,111	397,232			198	99
1873	134,72	26,16			198	99
1874	49,34	27,32			198	99
1875	242,143	30,33			198	99
1876	0,0	0,0			198	99
1877	4,0	3,0			198	99
1878	0,0	0,0			198	99
1879	0,0	0,0			198	99
1880	0,0	0,0			198	99
1881	0,0	1,0			198	99
1882	630,480	3125,2038			198	99
1883	773,539	93,60			198	99
1884	0,0	0,0			194	99
