ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
517	6551,5040	6531,4321			198	198
518	83,37	65,35			181	198
519	275,585	229,290			162	198
520	287,709	180,286			198	162
521	170,103	364,231			147	181
522	0,0	0,0			147	198
523	1,12	0,7			198	188
524	13,14	210,122			184	198
525	0,0	0,0			198	198
526	2436,1833	2879,1932			198	187
527	190,169	244,260			198	198
528	218,233	0,4			198	198
529	309,247	4,1			165	198
530	0,0	0,0			198	154
531	0,0	0,0			198	173
532	163,107	229,149			198	198
533	60,51	22,17			168	154
534	27,46	85,99			198	198
535	3,3	1,1			198	198
536	23,81	12,25			198	158
537	419,261	145,152			174	198
538	56,31	60,55			195	172
539	0,0	0,0			198	198
540	2,0	0,0			160	198
541	3,6	0,0			171	198
542	1,0	0,3			198	198
543	1,0	0,3			198	198
544	17,3	1,1			157	198
545	59,119	278,198			198	198
546	130,126	213,207			198	198
547	3,2	19,30			160	169
548	12,14	44,32			198	198
549	21,21	44,32			198	198
550	353,224	106,84			198	198
551	0,0	1,0			198	198
552	63,113	34,149			198	198
553	0,0	0,1			198	198
554	0,0	0,0			198	198
555	0,0	0,0			192	192
556	3,0	0,0			198	192
557	3,0	0,0			198	192
558	2,37	2,4			198	198
559	3,2	0,10			111	198
560	182,188	179,253			187	186
561	0,0	0,0			173	198
562	0,0	0,0			198	198
563	0,0	0,0			198	198
564	0,0	0,0			198	198
565	124,127	109,153			198	198
566	86,150	394,339			198	198
567	84,150	422,324			198	167
568	13,16	107,117			162	198
569	32,22	1348,767			194	198
570	1,1	224,207			198	198
571	1,1	234,219			198	191
572	18,22	336,296			198	174
573	197,189	336,296			191	174
574	185,161	182,301			174	198
575	8051,8442	0,2			196	175
576	8051,8442	9,1			196	151
577	8051,8442	6279,5450			196	147
578	10,5	2,2			198	198
579	123,145	251,212			149	182
580	74,91	106,121			149	149
581	2,0	35,37			198	195
582	7,9	35,37			198	195
583	1970,1790	75,55			185	185
584	960,905	392,407			185	192
585	500,1437	6,11			180	165
586	2249,1764	802,548			166	198
587	11,7	3,6			198	181
588	2,6	47,57			198	198
589	12,6	15,14			198	153
590	3,4	12,14			198	153
591	3,7	0,1			198	198
592	0,0	0,0			140	198
593	139,115	185,142			160	198
594	139,115	185,137			160	198
595	185,142	146,118			188	160
596	185,147	146,118			168	160
597	4,5	298,237			174	178
598	185,142	21,16			168	160
599	42,22	126,95			178	168
600	1,11	31,50			198	198
601	285,178	4,1			169	159
