ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
139	12,47	0,0			100	99
140	11,41	0,0			101	99
141	8,75	0,0			100	99
142	15,42	0,0			100	99
143	0,7	14,45			165	99
144	16,18	14,35			181	99
145	16,18	6,27			401	99
146	11,14	4,15			238	99
147	3,11	10,71			172	99
148	3,25	7,30			170	99
149	0,3	1,24			286	99
150	18,48	1,0			275	99
151	23,58	8,6			334	99
152	584,971	0,0			1358	99
153	0,0	0,0			847	99
154	56,124	2,9			1352	99
155	0,0	0,0			181	99
156	1,10	4,0			455	99
157	1004,690	48,25			1190	99
158	1,3	0,0			102	99
159	0,2	0,0			100	99
160	0,0	0,0			445	99
161	0,0	0,0			488	99
162	0,2	0,0			488	99
163	58,65	27,10			185	99
164	31,40	163,129			321	99
165	57,71	81,57			2315	99
166	31,22	101,65			579	99
167	0,0	0,0			477	99
168	546,291	579,2198			701	99
169	4,12	0,0			187	99
170	79,31	4276,2311			305	99
171	463,226	22,32			895	99
172	154,85	1,0			555	99
173	174,103	14,42			673	99
174	5,2	18,57			273	99
175	40,50	0,0			189	99
176	6,2	2,0			344	99
177	6,2	0,0			340	99
178	8,1	1050,896			388	99
179	36,19	0,0			295	99
180	3,1	0,0			250	99
181	0,0	0,0			203	99
182	469,294	0,3			5375	99
183	0,0	0,0			611	99
184	20,23	247,127			290	99
185	27,19	163,96			275	99
186	15,17	0,0			1025	99
187	1,2	14,30			297	99
188	0,5	0,0			181	99
189	0,0	0,0			99	99
190	8,21	7,18			187	99
191	3,1	12,19			214	99
192	3,2	108,104			185	99
193	6,4	0,0			165	99
194	534,320	0,0			170	99
195	0,2	0,0			393	99
196	36,59	0,0			999	99
197	13,4	7,4			345	99
198	20,7	0,0			431	99
199	33,30	0,0			963	99
200	14,23	2,0			550	99
201	15,8	0,0			557	99
202	0,0	0,0			225	99
203	0,0	0,0			99	99
204	0,0	0,0			2957	99
205	48,51	0,0			176	99
206	60,64	0,2			217	99
207	12,16	0,0			201	99
208	0,4	6,21			180	99
209	121,60	1,2			180	99
210	0,0	1,0			588	99
211	371,322	2,3			2230	99
212	37,51	7,11			200	99
213	85,62	370,267			1790	99
214	12,2	421,277			1763	99
215	87,90	608,446			2312	99
216	77,77	16,11			2258	99
217	44,51	0,0			1429	99
218	4234,4068	1876,1889			734	99
219	3602,3517	3007,2440			713	99
220	3386,3382	11,14			666	99
221	2554,2640	23,18			557	99
222	849,831	78,136			995	99
223	278,267	294,287			453	99
224	27,58	270,333			243	99
225	20,68	1,17			219	99
226	110,414	5,58			234	99
227	161,562	7,24			293	99
228	125,103	0,0			800	99
229	19,14	449,270			582	99
230	13,13	0,0			522	99
231	2,2	2,5			274	99
232	42,23	1,0			649	99
233	1007,754	838,631			567	99
234	60,153	12,34			387	99
235	155,88	327,194			818	99
236	161,109	433,348			682	99
237	76,100	210,206			183	99
238	195,175	282,230			582	99
239	16,20	415,240			298	99
240	225,498	6,9			180	99
241	400,262	310,179			263	99
242	37,88	0,25			1331	99
243	52,149	4,4			1400	99
244	6244,4597	1,6			4156	99
245	7,2	15,11			172	99
246	0,3	38,357			175	99
247	0,0	0,0			1642	99
248	0,0	0,0			1000	99
249	0,0	0,0			280	99
250	0,0	0,0			161	99
251	5,5	0,1			692	99
252	0,0	0,0			1749	99
253	13003,7403	779,493			619	99
254	265,194	0,0			100	99
255	153,100	0,0			100	99
256	123,75	33,39			936	99
257	252,159	98,77			322	99
258	142,135	87,42			2053	99
259	152,139	5,1			3538	99
260	64,68	3,0			2068	99
261	19,32	1,4			664	99
262	30,46	0,3			1025	99
263	49,90	58,222			2321	99
264	9,64	151,306			767	99
265	24,29	119,186			1680	99
266	63,185	1,1			1142	99
267	4098,3243	0,2			753	99
268	22,7	393,392			1173	99
269	32,50	540,419			1382	99
270	1867,1338	2255,1936			3894	99
271	0,0	0,0			272	99
272	0,0	0,0			236	99
273	488,260	9,9			702	99
274	0,1	0,0			202	99
275	0,0	0,0			196	99
276	88,47	0,0			462	99
277	64,26	6,3			602	99
278	42,13	0,0			362	99
279	0,0	0,0			570	99
280	0,0	0,0			223	99
281	107,106	140,155			2126	99
282	5,9	69,58			419	99
283	6,3	37,18			223	99
284	8,13	0,1			672	99
285	7,13	0,0			554	99
286	383,245	29,27			1286	99
287	0,0	0,0			826	99
288	0,0	0,0			1306	99
289	0,0	0,0			550	99
290	0,2	0,0			799	99
291	61,42	6739,3668			212	99
292	108,97	420,276			993	99
293	1392,788	16,13			3671	99
294	0,0	0,0			1071	99
295	0,0	0,0			313	99
296	0,0	0,0			269	99
297	0,0	0,0			923	99
298	1136,845	17,6			505	99
299	3,2	0,0			329	99
300	0,6	0,1			3122	99
301	1,0	0,0			1203	99
302	25,7	0,0			282	99
303	0,3	48,158			172	99
304	1,0	0,0			169	99
305	2,0	0,1			204	99
306	0,1	3,0			221	99
307	22,50	63,171			170	99
308	28,39	38,60			548	99
309	3,10	44,62			320	99
310	6,14	46,86			1066	99
311	57,95	0,0			1004	99
312	6,9	291,131			573	99
313	4,13	0,0			286	99
314	56,126	0,2			280	99
315	0,0	0,0			222	99
316	3,5	0,1			243	99
317	77,58	110,109			723	99
318	84,73	410,355			565	99
319	67,19	898,580			435	99
320	931,672	32,23			533	99
321	472,342	796,528			444	99
322	944,585	13,6			200	99
323	21,10	2406,1982			196	99
324	14,19	0,4			472	99
325	882,879	1,0			757	99
326	880,867	3,5			737	99
327	0,0	0,0			762	99
328	62,51	1,0			822	99
329	68,57	1175,673			1071	99
330	10,22	0,0			445	99
331	40,43	15,7			236	99
332	33,26	2,3			176	99
333	63,48	3,4			307	99
334	1,1	8,19			203	99
335	0,0	0,0			430	99
336	0,0	0,0			460	99
337	12,14	0,1			735	99
338	37422,25705	2,0			3377	99
339	0,0	0,0			271	99
340	217,179	0,0			2216	99
341	63,51	4,2			2176	99
342	224,185	0,0			2296	99
343	192,170	0,0			2286	99
344	70,57	619,418			2256	99
345	15,7	730,495			414	99
346	35,20	1147,745			788	99
347	27385,18630	251,185			2839	99
348	29,15	3599,2354			294	99
349	12,3	17,4			259	99
350	6,2	62,37			765	99
351	0,0	0,0			478	99
352	0,0	0,0			476	99
353	112,129	0,1			1748	99
354	36,19	64,42			1137	99
355	39,20	1,3			1141	99
356	122,52	28,21			1630	99
357	149,79	52,40			1704	99
358	57,23	89,60			184	99
359	35,28	495,391			577	99
360	1382,846	608,537			1905	99
361	9,39	0,3			237	99
362	7,10	9,4			291	99
363	1,5	8,6			235	99
364	0,0	0,0			594	99
365	0,0	0,0			274	99
366	0,0	0,0			99	99
367	27,98	917,1198			218	99
368	0,1	0,1			365	99
369	19,12	1091,905			200	99
370	16483,11059	522,385			4039	99
371	419,594	0,0			742	99
372	5,18	18,44			201	99
373	85,131	0,0			359	99
374	83,121	3,42			354	99
375	82,112	0,2			323	99
376	79,109	0,1			299	99
377	16,11	47,57			313	99
378	0,0	0,0			1257	99
379	0,0	0,0			465	99
380	131,65	420,198			663	99
381	11,16	129,122			175	99
382	0,0	0,0			1049	99
383	96,76	5,14			186	99
384	0,0	0,0			366	99
385	0,0	0,0			184	99
386	0,0	0,0			233	99
387	0,0	0,0			238	99
388	289,237	43,39			2289	99
389	4,3	0,0			1460	99
390	10,2	2,2			421	99
391	0,0	0,0			228	99
392	0,0	0,0			483	99
393	0,0	0,0			437	99
394	0,0	0,0			1319	99
395	0,0	0,0			655	99
396	0,0	0,0			269	99
397	0,0	0,0			251	99
398	0,0	0,0			178	99
399	0,0	0,0			308	99
400	0,0	0,0			205	99
401	0,0	0,0			200	99
402	0,0	0,0			226	99
403	0,0	0,0			494	99
404	0,0	0,0			300	99
405	0,0	0,0			243	99
406	0,0	0,0			554	99
407	0,0	0,0			178	99
408	0,0	3,1			181	99
409	0,3	0,0			237	99
410	11,13	63,49			194	99
411	1400,782	2992,1953			809	99
412	0,0	0,0			705	99
413	0,0	0,0			230	99
414	5050,3915	0,0			831	99
415	0,4	0,0			561	99
416	7,8	926,707			1063	99
417	15,8	1097,746			1201	99
418	4,12	1010,659			626	99
419	67,61	7,13			565	99
420	92,107	882,1120			184	99
421	304,473	4,2			208	99
422	33,14	3064,3434			187	99
423	88,104	8,3			610	99
424	39,31	0,0			694	99
425	2,0	0,0			939	99
426	0,3	3,3			614	99
427	52,29	0,0			101	99
428	0,0	0,0			1075	99
429	15,10	2,0			804	99
430	1,4	12,9			609	99
431	0,0	0,0			164	99
432	0,0	0,0			182	99
433	4,15	5,59			267	99
434	2,0	0,0			203	99
435	1,2	0,10			193	99
436	8,13	12,6			195	99
437	175,108	0,0			168	99
438	158,127	1,0			217	99
439	0,0	0,0			432	99
440	0,0	0,0			312	99
441	1,0	0,0			256	99
442	3,10	46,171			203	99
443	7,28	57,173			185	99
444	0,4	0,0			613	99
445	26,18	0,0			238	99
446	22,17	9,11			206	99
447	22,16	0,1			182	99
448	203,127	7,7			939	99
449	3,6	1,0			541	99
450	19,9	0,0			279	99
451	0,2	1,5			182	99
452	4,7	5,4			241	99
453	5,3	0,5			185	99
454	0,0	0,0			184	99
455	0,0	0,0			186	99
456	0,0	0,0			182	99
457	0,0	0,0			212	99
458	3,5	89,54			217	99
459	13,18	5,66			179	99
460	120,139	19,178			668	99
461	7,12	247,467			241	99
462	0,0	0,0			221	99
463	0,0	0,0			100	99
464	503,619	0,0			327	99
465	703,1100	90,52			1609	99
466	671,1077	87,59			1576	99
467	940,1261	12,19			1700	99
468	908,1238	8,8			1667	99
469	672,804	0,0			178	99
470	0,0	0,0			198	99
471	34,30	0,0			173	99
472	74,30	670,461			183	99
473	118,148	0,5			736	99
474	199,234	25,67			883	99
475	0,0	0,0			169	99
476	1,0	0,1			336	99
477	9,4	20,99			222	99
478	13,108	0,0			548	99
479	13,104	1,1			316	99
480	9,5	107,511			237	99
481	168,175	431,428			1746	99
482	92,46	2,0			796	99
483	867,525	19216,21692			293	99
484	10452,9899	6,2			336	99
485	56288,44962	5,4			397	99
486	794,511	60204,45107			420	99
487	224,180	0,1			303	99
488	437,255	326,261			418	99
489	290,213	32980,24859			408	99
490	164,103	1,1			240	99
491	77,90	8476,10486			276	99
492	179,113	13632,12348			274	99
493	165,162	0,0			257	99
494	229,198	13464,12545			424	99
495	0,0	0,8			182	99
496	48,52	649,615			191	99
497	0,0	0,1			263	99
498	13,10	58,53			203	99
499	125,75	6,6			1225	99
500	121,75	55,52			1221	99
501	57,54	17,16			936	99
502	95,64	898,1551			520	99
503	36,17	155,96			186	99
504	234,145	0,0			100	99
505	1689,1644	154,117			716	99
506	30,16	395,393			170	99
507	317,246	0,0			3215	99
508	318,247	130,84			3218	99
509	318,247	0,0			3214	99
510	1,0	0,0			170	99
511	262,407	160,188			804	99
512	6,2	174,80			1576	99
513	14,17	2,2			208	99
514	15,15	150,223			268	99
515	452,247	1264,1158			2438	99
516	461,257	0,0			2440	99
517	479,280	0,0			2446	99
518	30,28	2228,1669			356	99
519	25,12	822,567			1053	99
520	14,8	0,0			1093	99
521	14,9	0,0			1154	99
522	224,119	258,199			1150	99
523	379,302	1,0			1235	99
524	5,1	269,270			249	99
525	3,6	0,0			144	99
526	2,1	207,153			176	99
527	6,0	0,1			237	99
528	23,14	0,1			1077	99
529	0,2	1,1			409	99
530	0,2	0,1			349	99
531	0,0	0,1			912	99
532	23,16	6,0			242	99
533	71,31	238,134			549	99
534	69,44	0,3			399	99
535	96,54	75,44			508	99
536	13,38	0,0			310	99
537	15,13	243,166			172	99
538	2,0	24,62			264	99
539	42,45	43,29			182	99
540	56,65	1028,705			197	99
541	0,0	0,0			410	99
542	6,0	0,1			382	99
543	18,47	52,180			306	99
544	0,0	0,0			458	99
545	0,0	0,1			344	99
546	0,0	0,0			1758	99
547	0,0	0,0			1732	99
548	0,0	0,0			1718	99
549	0,0	0,0			202	99
550	442,327	35,76			962	99
551	5,26	0,0			228	99
552	9,9	0,0			386	99
553	9,9	24,17			384	99
554	955,693	0,1			1058	99
555	970,754	0,1			1236	99
556	13,6	205,226			210	99
557	4,1	406,363			214	99
558	0,0	0,0			100	99
559	19,24	2,5			748	99
560	196,308	0,1			231	99
561	598,669	0,0			1024	99
562	0,0	0,0			778	99
563	59,34	1504,900			238	99
564	38,21	1304,939			306	99
565	1,4	0,0			183	99
566	56,41	10372,9676			202	99
567	113,70	7544,9168			194	99
568	1756,952	8043,8430			1944	99
569	5268,4391	179,151			1995	99
570	3,2	492,290			192	99
571	0,0	292,232			197	99
572	32,88	0,0			101	99
573	100,85	89,107			550	99
574	2,3	43,28			183	99
575	0,1	0,2			187	99
576	225,131	4,1			683	99
577	2,4	13,21			194	99
578	2,8	6,14			242	99
579	25,21	0,0			258	99
580	12,14	16,9			216	99
581	1,0	0,0			172	99
582	254,157	53,80			1373	99
583	13,12	1874,1710			218	99
584	91,110	702,893			174	99
585	78,94	1780,2560			175	99
586	1,2	3,0			1363	99
587	0,0	0,0			333	99
588	10,13	30,15			402	99
589	8,10	0,0			319	99
590	0,0	0,0			101	99
591	52,25	0,0			624	99
592	28,31	259,306			345	99
593	54,66	1,0			319	99
594	55,73	0,0			337	99
595	59,79	259,216			353	99
596	28,25	1,0			1084	99
597	32,26	0,0			1263	99
598	1,4	4,4			248	99
599	3,10	1,7			180	99
600	5,7	0,0			498	99
601	125,138	2,2			922	99
602	84,87	36,51			862	99
603	2,0	20,17			172	99
604	4,5	1,4			183	99
605	6,0	0,0			649	99
606	0,0	0,0			188	99
607	39,42	1120,846			235	99
608	74,77	3,0			409	99
609	43,38	1261,981			188	99
610	0,0	0,0			209	99
611	0,0	0,0			602	99
612	0,0	0,0			212	99
613	0,0	0,0			217	99
614	0,0	0,0			225	99
615	0,0	0,0			2400	99
616	1,1	8,49			187	99
617	31,9	67,94			542	99
618	13,16	452,346			252	99
619	82,57	13,7			276	99
620	23,34	245,225			196	99
621	30,41	55,53			199	99
622	2,6	0,3			210	99
623	0,0	0,0			176	99
624	0,0	0,3			367	99
625	0,0	0,0			679	99
626	1,0	0,0			182	99
627	0,0	0,0			170	99
628	0,0	0,0			315	99
629	0,0	4,1			189	99
630	8,2	23,20			353	99
631	9,2	37,19			356	99
632	10,8	58,57			213	99
633	407,349	0,0			930	99
634	0,0	0,0			740	99
635	0,0	0,0			181	99
636	303,257	1,3			1203	99
637	0,0	0,0			845	99
638	0,0	0,0			182	99
639	0,0	0,0			310	99
640	0,0	0,0			537	99
641	0,0	0,0			772	99
642	0,0	0,0			194	99
643	0,0	0,0			402	99
644	11572,6846	155,128			820	99
645	29,16	0,0			477	99
646	5,3	6,0			251	99
647	259,208	86,115			189	99
648	738,525	83,120			772	99
649	10,7	85,165			213	99
650	23,13	360,243			182	99
651	15,23	98,177			169	99
652	83,79	22,79			1847	99
653	6,4	118,146			173	99
654	7,35	63,109			179	99
655	2,1	3,11			173	99
656	20,16	66,72			476	99
657	25,48	53,228			202	99
658	185,234	8,21			322	99
659	22,24	83,112			247	99
660	2,4	298,363			209	99
661	35,19	15772,11921			183	99
662	2513,1398	8,1			229	99
663	257,531	0,0			592	99
664	2,16	7,30			198	99
665	0,4	4,29			203	99
666	5,10	165,412			194	99
667	0,2	0,0			1257	99
668	1,0	2,0			457	99
669	1,0	0,0			688	99
670	0,0	0,0			324	99
671	10322,11458	19,20			216	99
672	161,176	0,0			131	99
673	181,166	44,32			215	99
674	380,451	0,1			402	99
675	0,15	5,33			208	99
676	44,47	37,94			195	99
677	760,901	0,0			202	99
678	65,81	0,0			204	99
679	74,94	0,5			223	99
680	177,131	0,0			218	99
681	189,140	0,0			192	99
682	29,11	128,120			239	99
683	50,65	178,169			362	99
684	6,36	0,2			219	99
685	276,214	0,0			2935	99
686	3,2	0,0			192	99
687	2,2	0,1			489	99
688	2,2	0,0			500	99
689	0,0	0,0			202	99
690	0,0	0,1			191	99
691	949,427	0,0			225	99
692	981,449	0,1			234	99
693	1110,566	0,0			172	99
694	1324,695	142,65			202	99
695	1601,851	0,0			238	99
696	1297,735	21,15			372	99
697	0,0	0,0			221	99
698	0,0	0,0			248	99
699	0,0	0,0			193	99
700	0,0	0,0			1151	99
701	0,1	1,0			303	99
702	0,0	0,0			190	99
703	0,0	0,0			1444	99
704	0,0	0,0			190	99
705	0,0	0,0			205	99
706	0,0	0,0			648	99
707	0,1	0,0			592	99
708	6,6	28,41			179	99
709	67,73	25,36			1457	99
710	4,10	29,58			186	99
711	3,8	3,2			167	99
712	4,8	958,552			196	99
713	504,349	1,5			231	99
714	39,27	1599,1141			183	99
715	52,42	898,720			189	99
716	59,63	9,9			306	99
717	18,27	1116,836			172	99
718	10,17	1737,1216			177	99
719	50,77	480,654			187	99
720	216,361	879,812			441	99
721	133,222	5,5			333	99
722	51,74	761,811			433	99
723	48,65	0,0			400	99
724	20,26	86,178			172	99
725	0,0	0,0			1549	99
726	466,292	0,0			536	99
727	42,40	254,190			189	99
728	106,134	59,150			189	99
729	22,8	524,315			192	99
730	220,147	0,0			218	99
731	260,184	3,2			233	99
732	95,69	445,524			366	99
733	17,20	1409,945			195	99
734	1,0	262,431			183	99
735	4,4	7,53			167	99
736	24,28	52,95			407	99
737	22,27	0,0			269	99
738	29,20	127,160			373	99
739	4,0	2,1			335	99
740	20,30	489,575			188	99
741	12,8	27,28			169	99
742	8,24	10,28			182	99
743	9,11	0,0			374	99
744	1,1	0,5			315	99
745	6,4	0,0			222	99
746	434,323	0,0			360	99
747	29,16	277,214			239	99
748	57,144	0,1			1395	99
749	1,0	0,0			272	99
750	1,0	0,0			267	99
751	2,3	0,0			246	99
752	2,2	0,2			213	99
753	52,41	13,9			318	99
754	501,377	27,22			678	99
755	3,3	14,22			199	99
756	7,13	297,184			1500	99
757	9,1	5,2			1243	99
758	3,1	0,0			201	99
759	14,14	27,89			165	99
760	33,28	271,243			284	99
761	0,0	0,0			1346	99
762	0,0	0,0			1263	99
763	0,0	0,0			198	99
764	0,0	0,0			978	99
765	0,0	0,0			256	99
766	14434,9154	2,1			2021	99
767	10541,6870	1,0			1544	99
768	14709,9358	101,52			2084	99
769	10816,7074	149,81			1607	99
770	115,214	0,0			225	99
771	301,273	2,3			214	99
772	191,167	53,48			186	99
773	6,7	293,321			197	99
774	274,304	0,0			101	99
775	51,37	17,114			381	99
776	1,4	0,3			571	99
777	9,10	14,20			207	99
778	2,7	3,3			2186	99
779	323,198	0,0			198	99
780	780,489	0,0			2850	99
781	755,483	0,0			2847	99
782	717,475	0,0			2844	99
783	612,393	112,80			2787	99
784	761,487	0,0			2817	99
785	3,9	11,11			537	99
786	2,2	25,20			173	99
787	3,2	15,11			329	99
788	120,53	0,0			877	99
789	0,0	0,0			1528	99
790	0,0	1,0			181	99
791	93,99	192,203			187	99
792	6,19	74,110			178	99
793	6,19	2,4			227	99
794	2,4	23,65			255	99
795	0,0	0,0			354	99
796	0,0	0,0			950	99
797	0,0	0,0			1044	99
798	0,0	0,0			210	99
799	118,67	269,155			179	99
800	17,68	40,101			179	99
801	0,0	12,6			190	99
802	0,1	11,5			195	99
803	0,5	0,0			430	99
804	0,4	11,2			258	99
805	10,13	1,0			903	99
806	0,0	0,0			278	99
807	183,82	59,50			510	99
808	11,10	293,307			244	99
809	377,217	135,86			3588	99
810	1,6	18,20			392	99
811	2,6	0,0			396	99
812	16,35	0,0			99	99
813	23,89	0,0			367	99
814	22,13	66,78			263	99
815	14,21	0,0			129	99
816	0,0	0,0			360	99
817	0,0	0,0			211	99
818	0,0	0,0			196	99
819	0,0	0,0			265	99
820	0,0	0,0			1505	99
821	0,0	0,0			1410	99
822	0,0	0,0			1112	99
823	0,0	0,0			1064	99
824	13,14	16,29			371	99
825	0,0	0,0			485	99
826	22,6	568,468			463	99
827	182,120	549,390			385	99
828	9,21	723,556			273	99
829	55,42	1,0			223	99
830	7,7	51,25			892	99
831	2,0	0,0			1119	99
832	2,0	2,0			1113	99
833	0,0	0,0			385	99
834	0,0	0,0			302	99
835	0,0	0,0			284	99
836	1,0	1,0			903	99
837	1,0	4,2			900	99
838	69,50	222,146			225	99
839	81,74	4,2			286	99
840	401,270	0,0			146	99
841	8,59	0,0			568	99
842	8,30	4,39			533	99
843	17,20	6,6			911	99
844	0,0	0,0			183	99
845	163,98	2,0			526	99
846	30,15	163,101			334	99
847	20,3	85,56			977	99
848	15,25	227,170			257	99
849	114,72	71,65			531	99
850	113,70	10,14			513	99
851	13,22	95,71			523	99
852	0,0	0,0			898	99
853	0,0	0,0			175	99
854	0,0	0,0			212	99
855	7,1	103,77			267	99
856	0,0	4,5			331	99
857	0,0	0,0			3038	99
858	3,2	0,0			99	99
859	91,120	94,61			1025	99
860	0,0	0,0			572	99
861	1,1	0,0			288	99
862	96,118	1,5			709	99
863	88,74	1,2			445	99
864	68,82	0,0			301	99
865	9,9	313,400			209	99
866	0,0	0,0			102	99
867	0,0	0,0			200	99
868	0,0	0,0			232	99
869	0,0	0,0			644	99
870	0,0	0,0			492	99
871	9,2	0,0			381	99
872	17,11	396,369			309	99
873	309,202	0,0			373	99
874	123,63	109,75			379	99
875	69,61	0,0			210	99
876	0,0	0,0			663	99
877	0,0	0,0			650	99
878	0,0	0,0			605	99
879	219,157	1,1			2890	99
880	41,32	2,2			1184	99
881	2,2	0,0			203	99
882	2,2	0,0			184	99
883	0,2	1,1			207	99
884	98,49	41,62			1478	99
885	98,49	2,7			1474	99
886	599,458	9,12			469	99
887	602,458	5,1			474	99
888	621,469	158,126			493	99
889	116,103	0,0			100	99
890	33,36	0,0			101	99
891	0,0	0,0			100	99
892	0,0	0,0			284	99
893	6,1	0,0			475	99
894	192,158	33,12			572	99
895	131,119	226,142			531	99
896	80,60	216,132			865	99
897	2,6	0,0			471	99
898	4,3	0,0			4505	99
899	0,0	0,0			635	99
900	0,0	0,0			272	99
901	0,0	0,0			320	99
902	0,0	0,0			129	99
903	409,264	0,0			1499	99
904	47,34	0,0			903	99
905	14,19	0,0			165	99
906	0,0	1,0			745	99
907	0,0	0,0			562	99
908	0,0	0,0			569	99
909	27,15	35,32			389	99
910	11,14	0,2			258	99
911	2068,1231	0,0			1254	99
912	2267,1365	6,6			1387	99
913	3843,2469	1962,1573			3116	99
914	50,45	1023,855			192	99
915	4,3	0,0			100	99
916	68,42	1,0			209	99
917	2,2	0,0			186	99
918	114,89	0,1			1654	99
919	14,14	0,0			520	99
920	10,3	0,0			441	99
921	10,4	13,10			457	99
922	0,15	35,113			332	99
923	70,108	44,199			498	99
924	32,33	356,244			197	99
925	75,73	255,201			738	99
926	88,54	626,518			712	99
927	24,8	3,1			1585	99
928	0,0	0,0			191	99
929	1,4	0,0			1303	99
930	0,0	0,0			177	99
931	0,0	0,0			311	99
932	12,16	17,34			195	99
933	209,257	5,1			285	99
934	6,1	255,266			177	99
935	16,31	5,5			301	99
936	4,28	0,0			183	99
937	144,65	0,0			820	99
938	31,31	2,3			184	99
939	35,32	4,1			187	99
940	33,33	96,57			1091	99
941	8,12	81,42			328	99
942	4,2	4,2			241	99
943	4,2	0,0			228	99
944	3,1	2,2			222	99
945	31,18	52,37			180	99
946	95,68	38,12			507	99
947	75,59	63,36			384	99
948	15,15	134,78			216	99
949	226,226	3,2			219	99
950	0,0	0,0			669	99
951	166,167	6020,5773			485	99
952	0,0	0,0			1023	99
953	0,0	0,0			490	99
954	0,0	1,0			320	99
955	6,14	0,1			3047	99
956	6,14	0,0			2998	99
957	290,187	15405,11334			320	99
958	0,0	0,1			327	99
959	0,1	2,2			202	99
960	0,0	0,0			322	99
961	0,0	0,0			180	99
962	1,3	9,9			204	99
963	10,10	1,1			471	99
964	12,7	0,0			276	99
965	8,6	1,5			263	99
966	49,46	156,125			202	99
