ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3069	0,0	0,0			149	99
3070	9,11	1,1			176	99
3071	0,0	3,2			177	99
3072	425,362	5,0			132	99
3073	314,216	2,0			116	99
3074	6,12	0,0			116	99
3075	7,4	263,218			142	99
3076	0,0	0,0			120	99
3077	0,0	0,0			120	99
3078	0,0	0,0			102	99
3079	0,0	0,0			278	99
3080	0,0	0,0			117	99
3081	0,0	0,0			275	99
3082	0,0	0,0			257	99
3083	0,0	0,0			102	99
3084	0,0	0,3			123	99
3085	0,0	0,0			157	99
3086	0,0	0,0			205	99
3087	0,0	0,0			205	99
3088	0,0	0,0			240	99
3089	0,0	0,0			102	99
3090	36,20	25,12			103	99
3091	60,27	7,4			218	99
3092	42,20	0,0			141	99
3093	1158,1134	1,0			543	99
3094	74,42	0,0			261	99
3095	101,57	868,966			324	99
3096	27,15	868,966			162	99
3097	25,28	0,0			103	99
3098	0,0	42,43			120	99
3099	2,2	41,55			142	99
3100	2,1	0,0			142	99
3101	423,280	0,1			155	99
3102	0,0	0,0			141	99
3103	12156,8745	0,0			527	99
3104	0,0	0,0			105	99
3105	13,13	294,394			285	99
3106	92,71	165,206			212	99
3107	20,14	228,171			121	99
3108	273,202	55,46			406	99
3109	239,190	174,143			102	99
3110	900,590	222,175			111	99
3111	678,599	6,5			120	99
3112	22,15	75,50			158	99
3113	165,201	0,1			103	99
3114	2,4	1,0			103	99
3115	14,17	1,0			103	99
3116	0,0	0,0			328	99
3117	595,371	2,1			103	99
3118	8,4	7,2			138	99
3119	52,16	1089,685			138	99
3120	90,47	15,15			102	99
3121	0,0	0,0			160	99
3122	633,764	8,1			920	99
3123	0,0	0,0			132	99
3124	8,6	31,44			225	99
3125	0,0	0,0			132	99
3126	0,0	0,0			140	99
3127	0,0	0,0			363	99
3128	95,80	61,42			102	99
3129	53,46	56,36			120	99
3130	0,0	0,0			131	99
3131	34,32	752,625			112	99
3132	3473,2699	3,2			209	99
3133	4191,3292	3,2			196	99
3134	866,797	0,0			125	99
3135	0,0	0,0			121	99
3136	2,4	0,2			179	99
3137	3,2	12,7			179	99
3138	4,9	6,8			102	99
3139	2,8	1,2			102	99
3140	1,0	0,2			102	99
3141	0,0	0,0			104	99
3142	7,7	298,211			129	99
3143	0,0	0,0			226	99
3144	0,0	0,0			101	99
3145	607,500	0,1			998	99
3146	12,37	78,86			195	99
3147	179,288	4,0			233	99
3148	30,18	2,0			183	99
3149	18,9	1,0			183	99
3150	0,0	0,0			178	99
3151	0,0	0,0			102	99
3152	54,75	7,10			116	99
3153	129,155	0,1			903	99
3154	44,82	0,0			102	99
3155	0,0	5,18			108	99
3156	79,69	0,0			220	99
3157	17,17	2,2			113	99
3158	531,406	118,108			159	99
3159	429,270	9,8			103	99
3160	3889,2859	1,0			299	99
3161	43,18	15,12			102	99
3162	814,491	59,40			200	99
3163	1747,1170	1,0			107	99
3164	65,38	7,7			200	99
3165	183,114	56,42			102	99
3166	0,0	0,0			128	99
3167	0,0	0,0			145	99
3168	1,1	8,4			102	99
3169	3,1	38,31			102	99
3170	0,0	0,0			102	99
3171	0,0	0,0			151	99
3172	1,0	0,0			270	99
3173	8,12	176,336			129	99
3174	5,8	176,336			159	99
3175	0,4	3,8			129	99
3176	1750,1770	2,0			209	99
3177	2296,2370	0,0			209	99
3178	31,33	3,0			200	99
3179	233,263	178,160			166	99
3180	186,216	29,27			102	99
3181	1,0	2,0			102	99
3182	122,79	0,1			127	99
3183	362,193	15,7			106	99
3184	5,7	19,14			141	99
3185	0,0	0,0			213	99
3186	4,4	4,0			102	99
3187	34,18	10,8			102	99
3188	4,5	0,0			284	99
3189	3,3	0,0			284	99
3190	97,79	2,1			699	99
3191	273,286	1,1			865	99
3192	2,2	0,0			1517	99
3193	2,1	0,0			249	99
3194	0,0	0,0			592	99
3195	0,0	0,0			146	99
3196	31,14	1161,920			290	99
3197	2,3	1,0			229	99
3198	4,1	23,22			129	99
3199	3,1	2,0			105	99
3200	1118,796	18,6			2650	99
3201	564,331	0,0			111	99
3202	4,4	710,430			116	99
3203	539,308	0,0			102	99
3204	11,3	152,67			164	99
3205	9,2	171,103			164	99
3206	0,0	0,0			153	99
3207	248,184	54,37			249	99
3208	609,362	0,1			564	99
3209	490,322	0,1			405	99
3210	69,41	44,23			102	99
3211	349,212	35,31			180	99
3212	194,105	6,3			117	99
3213	1,0	0,4			214	99
3214	0,1	7,13			117	99
3215	0,0	0,0			103	99
3216	3,3	17,15			172	99
3217	4,0	145,156			113	99
3218	288,263	2,0			259	99
3219	455,528	6,5			150	99
3220	178,239	0,1			103	99
3221	0,0	0,0			144	99
3222	0,0	0,0			132	99
3223	1,0	0,0			127	99
3224	3,0	0,0			132	99
3225	2,0	0,0			104	99
3226	1924,1411	0,0			131	99
3227	28,37	0,1			518	99
3228	108,94	5,6			182	99
3229	264,235	0,0			186	99
3230	69,93	2,1			111	99
3231	86,54	532,340			114	99
3232	530,326	0,0			168	99
3233	1,4	0,0			104	99
3234	0,0	2,1			114	99
3235	0,0	0,0			314	99
3236	0,0	0,0			107	99
3237	2,1	0,0			155	99
3238	0,1	0,0			371	99
3239	0,0	2,0			315	99
3240	58,27	9,3			944	99
3241	51,53	0,0			280	99
3242	2,4	9,8			132	99
3243	0,0	2,5			118	99
3244	377,316	51,44			147	99
3245	2,5	9,11			116	99
3246	70,41	0,1			147	99
3247	2,4	401,226			116	99
3248	0,1	15,4			129	99
3249	78,57	18,16			103	99
3250	0,0	0,0			120	99
3251	546,470	1,2			124	99
3252	627,474	0,1			106	99
3253	1130,686	0,0			114	99
3254	1837,1342	1,0			337	99
3255	1087,769	0,0			123	99
3256	11,16	834,651			121	99
3257	45,40	834,651			156	99
3258	39,34	5,10			134	99
3259	70,56	848,760			225	99
3260	46,38	18,19			225	99
3261	383,342	0,0			105	99
3262	2,4	6,25			102	99
3263	5,4	0,1			141	99
3264	0,0	0,0			992	99
3265	0,0	0,0			102	99
3266	0,2	15,35			153	99
3267	2,5	17,26			119	99
3268	1,1	0,0			102	99
3269	26,44	25,33			131	99
3270	26,44	1,0			134	99
3271	25,33	1,0			102	99
3272	0,0	0,0			102	99
3273	186,103	2,0			177	99
3274	2096,1147	2,2			2195	99
3275	78,179	0,3			221	99
3276	140,101	73,34			1122	99
3277	3,0	0,2			418	99
3278	55,56	0,0			143	99
3279	86,44	88,55			748	99
3280	27,38	0,0			103	99
3281	429,188	1367,721			102	99
3282	57,35	1708,923			115	99
3283	0,0	0,0			132	99
3284	0,0	0,0			132	99
3285	311,175	85,38			229	99
3286	0,0	0,0			311	99
3287	0,0	5,26			129	99
3288	1,0	5,2			117	99
3289	2,3	0,0			116	99
3290	594,470	1,0			160	99
3291	0,0	0,0			192	99
3292	157,171	0,4			103	99
3293	10,4	259,161			147	99
3294	9,2	1,1			147	99
3295	0,0	0,0			306	99
3296	11,5	30,39			1632	99
3297	992,957	2,2			680	99
3298	733,809	3,3			105	99
3299	1,1	3,2			150	99
3300	0,0	0,0			103	99
3301	134,104	0,2			146	99
3302	73,44	0,2			164	99
3303	24,9	85,69			117	99
3304	12,7	3,2			117	99
3305	0,0	0,0			219	99
3306	2825,1885	14,7			182	99
3307	2397,1947	4,3			151	99
3308	3252,2542	0,0			183	99
3309	187,151	1,0			124	99
3310	2,1	0,0			101	99
3311	5,0	116,51			214	99
3312	65,54	43,25			176	99
3313	0,0	0,0			108	99
3314	0,0	0,0			168	99
3315	68,71	1,0			2014	99
3316	0,0	0,0			111	99
3317	1,0	22,15			128	99
3318	0,0	0,0			215	99
3319	3,2	4,5			114	99
3320	0,1	28,23			193	99
3321	51,36	4,2			117	99
3322	1173,747	2,0			446	99
3323	0,0	0,0			812	99
3324	0,0	0,0			158	99
3325	0,0	0,0			224	99
3326	0,0	0,0			165	99
3327	0,0	0,0			159	99
3328	14,11	134,269			123	99
3329	441,291	199,170			102	99
3330	0,0	1,2			111	99
3331	1,1	0,0			176	99
3332	18,2	285,203			400	99
3333	375,266	0,1			108	99
3334	249,156	0,0			103	99
3335	31,22	0,1			104	99
3336	19,14	10,2			102	99
3337	281,196	3,0			555	99
3338	0,0	0,0			139	99
3339	911,605	58,35			102	99
3340	11,17	3,4			102	99
3341	719,841	38,61			152	99
3342	386,463	38,61			171	99
3343	28,23	361,401			118	99
3344	31,23	6,5			118	99
3345	210,693	0,4			137	99
3346	91,215	0,4			152	99
3347	11,23	130,501			114	99
3348	136,516	3,6			103	99
3349	297,496	2,0			212	99
3350	0,0	0,0			293	99
3351	79,51	0,2			124	99
3352	138,115	0,2			132	99
3353	60,66	1,2			107	99
3354	0,0	0,0			107	99
3355	0,0	0,0			110	99
3356	0,0	0,0			102	99
3357	232,205	0,0			142	99
3358	1,1	77,54			129	99
3359	125,104	9,6			144	99
3360	112,43	0,0			123	99
3361	1,10	0,6			108	99
3362	0,0	0,0			102	99
3363	0,0	0,0			153	99
3364	0,0	0,0			912	99
3365	0,0	0,0			150	99
3366	0,0	0,0			153	99
3367	0,0	0,0			102	99
3368	0,0	0,0			153	99
3369	0,0	0,0			102	99
3370	0,0	0,0			201	99
3371	0,0	0,0			103	99
3372	0,0	0,0			461	99
3373	0,0	0,0			103	99
3374	2,1	33,16			143	99
3375	0,0	215,129			110	99
3376	18,15	59,21			114	99
3377	36,18	1343,1312			106	99
3378	353,301	0,0			154	99
3379	403,228	118,60			105	99
3380	3,1	0,0			153	99
3381	1,0	11,7			115	99
3382	0,0	0,0			102	99
3383	0,0	0,0			101	99
3384	0,0	0,0			261	99
3385	0,0	0,0			147	99
3386	76,64	1,3			103	99
3387	740,491	8,5			1355	99
3388	0,0	0,0			121	99
3389	0,0	0,0			123	99
3390	0,0	0,0			117	99
3391	0,0	0,0			117	99
3392	0,0	0,0			114	99
3393	0,0	0,0			167	99
3394	0,0	0,0			116	99
3395	17,9	163,194			184	99
3396	489,329	6,6			394	99
3397	34,30	4,1			274	99
3398	59,41	1,0			776	99
3399	0,0	0,0			160	99
3400	0,0	0,0			163	99
3401	0,0	0,0			102	99
3402	0,0	0,0			160	99
3403	0,0	0,0			163	99
3404	0,0	0,0			102	99
3405	1555,1147	23,7			228	99
3406	0,3	0,1			102	99
3407	332,596	541,1023			220	99
3408	113,419	2,4			1239	99
3409	0,4	47,99			118	99
3410	39,225	1,1			122	99
3411	116,80	48,37			102	99
3412	0,0	0,0			114	99
3413	0,0	0,0			172	99
3414	5,3	10,5			102	99
3415	16,9	540,383			216	99
3416	13,6	2,0			136	99
3417	740,523	6,5			173	99
3418	9,13	0,0			151	99
3419	32,15	0,0			151	99
3420	63,40	1,0			159	99
3421	0,0	0,0			165	99
3422	77,58	47,42			102	99
3423	159,103	0,0			104	99
3424	8,4	0,0			123	99
3425	146,180	0,0			146	99
3426	1,0	182,141			125	99
3427	0,0	0,0			146	99
3428	8,6	3,4			104	99
3429	134,86	703,454			239	99
3430	305,209	544,446			102	99
3431	217,182	0,0			198	99
3432	15,11	44,48			1146	99
3433	28,35	79,100			102	99
3434	11,8	219,172			123	99
3435	85,36	3,6			262	99
3436	65,26	1,1			262	99
3437	0,0	0,0			133	99
3438	2,5	4,0			104	99
3439	590,436	0,1			156	99
3440	11,13	157,198			119	99
3441	0,0	0,0			125	99
3442	137,85	31,26			102	99
3443	142,92	40,29			102	99
3444	106,86	0,1			297	99
3445	0,0	0,0			136	99
3446	0,0	0,0			102	99
3447	279,230	17,9			102	99
3448	0,0	0,1			123	99
3449	1,0	1,0			159	99
3450	9,10	0,0			122	99
3451	365,298	7,0			998	99
3452	0,0	99,80			100	99
3453	16,13	223,158			117	99
3454	0,1	3,8			148	99
3455	0,1	3,8			151	99
3456	0,1	0,1			102	99
3457	0,0	0,0			110	99
3458	35,26	1,1			105	99
3459	4,3	3,8			169	99
3460	2,7	0,0			102	99
3461	29,25	10,2			102	99
3462	36,30	0,0			101	99
3463	246,267	2,2			648	99
3464	21,18	4,3			221	99
3465	20,17	14,4			221	99
3466	43,28	0,1			150	99
3467	7,1	50,23			161	99
3468	27,19	316,251			136	99
3469	315,214	72,32			102	99
3470	108,98	0,1			130	99
3471	237,227	3,1			130	99
3472	29,26	0,0			151	99
3473	0,2	554,310			117	99
3474	2,1	0,0			108	99
3475	0,2	2,1			102	99
3476	0,0	0,0			102	99
3477	2,1	10,5			119	99
3478	9,9	0,0			192	99
3479	17,13	0,0			172	99
3480	0,1	63,47			129	99
3481	56,52	0,0			112	99
3482	0,2	0,0			424	99
3483	7,9	1,0			107	99
3484	3,4	0,0			106	99
3485	0,0	0,0			102	99
3486	4,0	0,0			104	99
3487	15,7	20,9			173	99
3488	0,1	0,0			103	99
3489	39,19	0,0			101	99
3490	2775,1636	0,1			101	99
3491	122,84	0,0			102	99
3492	496,340	0,0			103	99
3493	406,344	0,0			101	99
3494	0,0	379,297			128	99
3495	461,394	0,0			114	99
3496	575,507	0,0			156	99
3497	114,113	0,0			141	99
3498	230,221	1,0			106	99
3499	355,404	0,0			119	99
3500	126,183	0,0			112	99
3501	426,308	1,0			102	99
3502	56,43	8,6			147	99
3503	5,3	108,146			167	99
3504	78,44	6,6			187	99
3505	0,0	3,3			130	99
3506	179,178	276,207			219	99
3507	1,0	0,0			231	99
3508	0,0	0,0			102	99
3509	0,0	0,0			128	99
3510	187,114	13,10			136	99
3511	179,405	0,0			528	99
3512	160,431	2,2			141	99
3513	3,3	107,261			122	99
3514	163,485	1,0			274	99
3515	267,743	1,0			251	99
3516	370,852	2,1			383	99
3517	2,5	16,94			139	99
3518	2,3	56,107			118	99
3519	7,6	210,382			112	99
3520	277,566	4,28			118	99
3521	117,582	0,2			105	99
3522	5,3	540,475			127	99
3523	0,0	0,0			101	99
3524	0,0	0,0			168	99
3525	614,583	2,2			192	99
3526	2314,1441	255,219			1455	99
3527	1,7	7,18			159	99
3528	3,2	91,67			146	99
3529	223,204	0,0			105	99
3530	1463,706	4,0			137	99
3531	557,460	0,0			201	99
3532	360,402	204,328			411	99
3533	0,0	0,0			102	99
3534	18328,10659	1,0			246	99
3535	1112,780	0,0			136	99
3536	157,91	6,0			148	99
3537	2,0	146,114			112	99
3538	0,0	0,0			123	99
3539	161,78	0,0			150	99
3540	33,19	6,3			144	99
3541	0,0	0,0			250	99
3542	95,68	16,24			102	99
3543	332,221	0,0			635	99
3544	0,1	0,1			102	99
3545	1,1	0,1			102	99
3546	0,0	0,0			102	99
3547	21,29	0,0			162	99
3548	21,29	0,0			159	99
3549	2,4	326,232			132	99
3550	342,248	1,0			366	99
3551	13,8	2,0			296	99
3552	208,150	1,0			268	99
3553	0,0	0,0			129	99
3554	0,0	0,0			138	99
3555	0,0	0,0			156	99
3556	0,0	0,0			108	99
3557	0,0	0,0			126	99
3558	0,0	0,0			117	99
3559	0,0	0,0			142	99
3560	405,236	0,0			103	99
3561	0,0	0,0			140	99
3562	0,0	0,0			143	99
3563	0,1	0,2			102	99
3564	0,3	1,13			102	99
3565	1,1	0,2			102	99
3566	0,0	0,0			102	99
3567	134,75	127,79			2110	99
3568	0,6	1,0			524	99
3569	2,0	0,0			105	99
3570	0,0	122,93			116	99
3571	155,96	0,0			2315	99
3572	327,230	4,2			2235	99
3573	0,0	0,0			149	99
3574	15,13	0,3			118	99
3575	44,47	8,10			167	99
3576	42,23	2,1			199	99
3577	0,0	3,2			183	99
3578	0,0	11,11			116	99
3579	0,0	11,23			127	99
3580	5,12	0,4			153	99
3581	2,4	4,4			150	99
3582	737,412	2,1			154	99
3583	6,1	9,0			102	99
3584	0,0	0,0			146	99
3585	0,0	0,0			304	99
3586	38,14	196,159			650	99
3587	365,236	1,0			146	99
3588	533,485	4,1			415	99
3589	9,12	2,0			103	99
3590	30,23	2,0			103	99
3591	139,92	2,0			106	99
3592	6,4	3,2			114	99
3593	0,0	0,0			102	99
3594	13,12	646,453			123	99
3595	3,0	0,2			115	99
3596	1,0	0,0			115	99
3597	2,4	4,4			185	99
3598	3,0	8,10			139	99
3599	1,9	35,28			183	99
3600	56,41	0,0			106	99
3601	0,1	38,38			129	99
3602	0,0	0,0			104	99
3603	0,0	0,0			102	99
3604	0,1	0,0			105	99
3605	0,0	0,0			126	99
3606	15,15	13,10			109	99
3607	0,0	0,0			148	99
3608	0,2	7,5			262	99
3609	513,423	4,4			106	99
3610	39,22	0,1			106	99
3611	265,159	0,0			112	99
3612	0,0	0,0			1525	99
3613	0,0	0,0			167	99
3614	0,0	0,0			102	99
3615	4,6	0,0			488	99
3616	0,0	0,0			144	99
3617	0,0	1,0			105	99
3618	0,0	0,0			354	99
3619	3,28	1,2			243	99
3620	15,50	0,0			108	99
3621	6,10	6,11			102	99
3622	0,0	0,0			171	99
3623	22,12	94,39			227	99
3624	25,19	62,41			102	99
3625	25,26	65,75			102	99
3626	702,549	1,0			123	99
3627	1857,1179	1,0			225	99
3628	47,36	2,1			111	99
3629	7,4	1607,941			299	99
3630	241,115	0,0			118	99
3631	1482,1097	2,0			104	99
3632	8,8	579,400			138	99
3633	0,2	0,0			159	99
3634	0,2	0,0			171	99
3635	0,0	0,0			111	99
3636	14,1	5,4			140	99
3637	2,5	41,34			156	99
3638	2,3	41,34			188	99
3639	1,0	1,2			131	99
3640	7,6	4,0			188	99
3641	8,6	0,0			221	99
3642	0,0	0,0			138	99
3643	0,0	0,0			113	99
3644	144,84	8,2			102	99
3645	0,1	110,77			102	99
3646	371,261	58,36			153	99
3647	92,78	8,11			122	99
3648	658,591	2,3			293	99
3649	53,20	1959,1399			777	99
3650	1,0	1,1			103	99
3651	31,23	3694,2401			103	99
3652	39,25	0,2			102	99
3653	19,14	1,2			145	99
3654	145,124	92,78			102	99
3655	96,63	102,55			127	99
3656	0,0	0,0			104	99
3657	0,0	46,38			117	99
3658	8,7	5,2			102	99
3659	180,250	0,0			133	99
3660	218,335	3,2			129	99
3661	706,916	8,9			417	99
3662	491,583	8,9			387	99
3663	141,168	2,4			120	99
3664	3373,2163	16,15			162	99
3665	1,1	0,1			115	99
3666	0,0	0,0			153	99
3667	0,0	0,0			205	99
3668	0,0	0,0			151	99
3669	0,0	0,0			108	99
3670	0,0	0,0			136	99
3671	0,0	0,0			364	99
3672	1568,1044	10,3			161	99
3673	0,0	0,0			111	99
3674	0,0	0,0			102	99
3675	0,0	0,0			102	99
3676	0,0	0,0			104	99
3677	0,0	0,0			232	99
3678	0,0	6,15			121	99
3679	20,11	0,0			131	99
3680	30,11	1,1			118	99
3681	88,47	1,1			172	99
3682	61,37	3,1			153	99
3683	1,4	21,15			126	99
3684	536,379	1886,1855			2731	99
3685	0,0	0,0			102	99
3686	0,0	0,0			242	99
3687	21,26	2,2			326	99
3688	0,0	0,0			125	99
3689	6,3	13,20			253	99
3690	2,2	13,20			129	99
3691	15,7	7,5			184	99
3692	15,7	265,177			187	99
3693	7,5	265,177			102	99
3694	4,12	8,23			102	99
3695	0,0	0,0			196	99
3696	1,0	0,0			106	99
3697	0,0	0,0			153	99
3698	240,141	2,0			104	99
3699	28,10	15,9			198	99
3700	10,4	17,17			184	99
3701	63,73	1,2			314	99
3702	10,1	0,0			105	99
3703	4,70	0,2			139	99
3704	37,119	0,0			708	99
3705	576,433	1,0			514	99
3706	650,449	7,2			156	99
3707	10,7	2687,1933			124	99
3708	9,18	8,3			844	99
3709	0,0	0,0			102	99
3710	0,0	0,0			134	99
3711	2,0	0,0			162	99
3712	560,434	93,89			102	99
3713	57,51	7,4			102	99
3714	1438,971	17,14			153	99
3715	668,646	3,2			337	99
3716	86,76	4,0			246	99
3717	3,0	0,0			142	99
3718	680,647	0,0			284	99
3719	6,9	4,3			256	99
3720	88,154	1,4			149	99
3721	61,63	0,1			149	99
3722	1,2	74,53			134	99
3723	119,91	0,0			104	99
3724	28,14	0,0			122	99
3725	1,0	92,77			117	99
3726	217,179	185,149			102	99
3727	2,1	0,0			161	99
3728	4791,2821	332,231			2509	99
3729	438,319	138,81			105	99
3730	192,131	7,7			180	99
3731	192,131	19,9			180	99
3732	333,216	633,470			180	99
3733	384,217	3,0			106	99
3734	0,0	0,0			145	99
3735	0,0	0,0			145	99
3736	0,0	0,0			128	99
3737	0,0	0,0			102	99
3738	0,0	0,0			141	99
3739	30,1	0,0			137	99
3740	0,0	0,0			111	99
3741	235,164	1,0			128	99
3742	45,47	178,148			198	99
3743	101,103	6,8			217	99
3744	234,204	6,8			118	99
3745	8,3	0,0			102	99
3746	12,6	72,74			116	99
3747	66,34	5,3			165	99
3748	126,102	5,3			148	99
3749	152,113	2,2			439	99
3750	99,50	0,0			606	99
3751	108,58	0,1			673	99
3752	9,8	0,1			166	99
3753	153,92	0,1			274	99
3754	11,10	122,108			166	99
3755	10,10	1,1			143	99
3756	2,1	122,108			122	99
3757	134,92	1,5			527	99
3758	0,0	1,2			148	99
3759	0,0	0,0			543	99
3760	447,455	4,10			170	99
3761	0,0	0,0			383	99
3762	2,0	0,0			101	99
3763	2,0	0,0			152	99
3764	0,0	0,0			123	99
3765	0,0	0,0			137	99
3766	0,0	0,0			209	99
3767	9,0	0,0			1783	99
3768	9,0	0,0			1823	99
3769	9,1	0,0			1917	99
3770	9,0	0,0			1673	99
3771	9,0	0,0			1713	99
3772	9,1	0,0			1807	99
3773	0,0	0,0			139	99
3774	0,1	0,0			233	99
3775	0,1	0,0			193	99
3776	0,1	0,0			233	99
3777	3,0	0,0			257	99
3778	0,0	0,0			219	99
3779	0,0	0,0			169	99
3780	0,0	0,0			172	99
3781	0,0	0,0			102	99
3782	0,0	0,0			149	99
3783	0,0	0,0			146	99
3784	0,0	0,0			183	99
3785	1107,992	2,1			584	99
3786	66,62	5,4			102	99
3787	20,29	2,2			102	99
3788	54,38	47,35			111	99
3789	200,129	0,0			105	99
3790	2,0	26,38			102	99
3791	12,15	44,40			102	99
3792	4,8	0,0			110	99
3793	0,0	0,0			114	99
3794	480,287	2,4			215	99
3795	482,286	0,1			215	99
3796	0,0	0,0			102	99
3797	25,14	56,40			114	99
3798	13,20	0,0			104	99
3799	1,6	0,0			133	99
3800	1,2	3,34			102	99
3801	0,0	0,0			115	99
3802	0,0	0,0			118	99
3803	0,0	0,0			266	99
3804	5,0	0,0			125	99
3805	1,7	0,0			171	99
3806	359,312	0,0			166	99
3807	141,78	15,18			390	99
3808	140,79	3,5			390	99
3809	25,15	117,80			157	99
3810	0,0	169,113			126	99
3811	322,197	24,15			126	99
3812	62,50	1,1			191	99
3813	777,529	0,0			182	99
3814	80,66	69,61			150	99
3815	21050,25607	0,0			147	99
3816	1,19	68,1247			169	99
3817	0,0	0,0			103	99
3818	0,0	0,0			125	99
3819	0,0	0,0			125	99
3820	0,0	0,0			125	99
3821	1,0	0,0			102	99
3822	49,27	75,66			102	99
3823	2,1	5,2			131	99
3824	3,0	19,7			114	99
3825	24,22	0,0			255	99
3826	0,0	0,0			244	99
3827	0,0	0,0			328	99
3828	1,6	2,7			240	99
3829	58,108	0,0			218	99
3830	24,35	3,2			507	99
3831	0,0	0,0			124	99
3832	34,18	0,0			114	99
3833	1,0	35,28			178	99
3834	2338,2208	1,2			105	99
3835	116,99	19,16			102	99
3836	1,3	0,2			102	99
3837	5,1	178,112			120	99
3838	0,0	0,0			127	99
3839	7,4	172,121			128	99
3840	172,106	8,1			158	99
3841	22,8	34,19			102	99
3842	2,1	0,0			225	99
3843	118,81	1,0			421	99
3844	0,0	0,0			140	99
3845	7,46	0,3			103	99
3846	318,221	30,24			102	99
3847	0,0	0,0			120	99
3848	0,0	1,0			161	99
3849	0,0	1,0			102	99
3850	0,0	0,0			126	99
3851	0,0	0,0			321	99
3852	0,0	0,0			348	99
3853	0,0	0,0			294	99
3854	0,0	0,0			321	99
3855	0,0	0,0			126	99
3856	0,0	0,0			233	99
3857	2,2	183,172			101	99
3858	2,0	50,44			125	99
3859	11,18	2,4			102	99
3860	1607,971	139,105			114	99
3861	3,1	5,6			197	99
3862	3,4	47,44			165	99
3863	1948,1575	1,1			597	99
3864	336,264	1,0			123	99
3865	0,0	0,0			114	99
3866	363,235	3,1			1488	99
3867	337,213	0,2			1488	99
3868	8,23	4,7			123	99
3869	0,0	0,0			140	99
3870	0,0	0,0			142	99
3871	559,400	63,36			102	99
3872	1152,854	0,0			105	99
3873	8,2	0,0			158	99
3874	3,2	1,0			135	99
3875	6,6	3,0			182	99
3876	6,6	4,4			185	99
3877	4,4	3,0			146	99
3878	4,4	4,4			149	99
3879	3,0	4,4			102	99
3880	956,705	2,1			139	99
3881	6,9	378,303			147	99
3882	0,0	0,0			157	99
3883	0,0	0,0			272	99
3884	0,0	0,0			271	99
3885	0,0	0,0			146	99
3886	0,0	0,0			119	99
3887	0,0	0,0			103	99
3888	0,0	0,0			104	99
3889	0,0	0,0			132	99
3890	0,0	0,0			134	99
3891	23,29	2,0			331	99
3892	2,4	16,16			161	99
3893	114,57	0,0			150	99
3894	0,2	44,28			164	99
3895	31,18	0,1			106	99
3896	30,36	0,0			127	99
3897	9,5	0,0			145	99
3898	1,0	22,31			117	99
3899	0,0	0,0			103	99
3900	0,0	0,0			112	99
3901	0,0	1,1			180	99
3902	0,0	5,3			127	99
3903	0,0	0,0			102	99
3904	735,568	0,1			1575	99
3905	0,0	0,0			113	99
3906	3,2	0,0			617	99
3907	0,0	0,0			177	99
3908	5,3	32,18			227	99
3909	0,0	0,0			141	99
3910	1206,1156	21,25			134	99
3911	79,56	57,60			250	99
3912	2,0	105,83			197	99
3913	56,116	0,1			197	99
3914	2,1	82,77			182	99
3915	0,0	208,145			179	99
3916	93,67	4,1			102	99
3917	6,6	0,0			118	99
3918	5,7	238,182			102	99
3919	39,30	37,31			265	99
3920	20,86	0,4			103	99
3921	6178,5838	12,10			161	99
3922	6159,5821	1,2			161	99
3923	219,214	0,2			508	99
3924	31,44	24,35			132	99
3925	0,0	0,0			119	99
3926	0,0	0,0			501	99
3927	9,14	26,24			202	99
3928	512,376	1,2			938	99
3929	0,2	4,4			102	99
3930	0,0	0,0			135	99
3931	90,70	61,38			2617	99
3932	2190,1082	2,0			1871	99
3933	2324,1199	1,0			2110	99
3934	136,117	1,0			338	99
3935	236,1171	2,0			140	99
3936	19,15	7627,7212			117	99
3937	7365,6778	12,8			107	99
3938	0,0	0,0			207	99
3939	0,0	0,0			171	99
3940	0,0	0,0			245	99
3941	0,0	0,0			150	99
3942	1,2	0,0			276	99
3943	0,0	0,0			940	99
3944	2,3	0,0			297	99
3945	0,0	0,0			1112	99
3946	0,0	0,0			128	99
3947	422,327	3,5			104	99
3948	820,496	2,2			133	99
3949	314,264	1,0			161	99
3950	364,260	0,1			172	99
3951	114,109	1,0			103	99
3952	780,727	40,42			103	99
3953	142,81	1,0			534	99
3954	277,164	1,0			104	99
3955	2,0	316,219			123	99
3956	21,16	0,6			260	99
3957	0,1	0,1			136	99
3958	0,1	3,1			136	99
3959	0,2	3,3			136	99
3960	364,226	120,72			150	99
3961	270,158	120,72			153	99
3962	82,47	176,115			102	99
3963	417,329	1,2			283	99
3964	44,23	8,2			234	99
3965	0,0	0,0			102	99
3966	2,2	0,1			126	99
3967	6,8	1,4			102	99
3968	46,35	39,40			102	99
3969	2,6	0,1			102	99
3970	916,695	88,72			102	99
3971	233,159	0,0			106	99
3972	486,353	0,0			180	99
3973	253,194	0,0			173	99
3974	474,375	1,2			117	99
3975	0,0	0,0			123	99
3976	0,0	0,0			126	99
3977	0,0	0,0			102	99
3978	0,0	0,0			137	99
3979	0,0	0,0			102	99
3980	1158,796	5,3			126	99
3981	97,65	5,7			103	99
3982	121,97	18,5			161	99
3983	2,2	208,164			124	99
3984	1,0	1,0			102	99
3985	4361,2603	14,11			2908	99
3986	182,133	1,1			102	99
3987	107,67	22,17			102	99
3988	0,0	0,0			230	99
