ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
444	2,9	0,0			198	99
445	0,0	0,0			198	99
446	181,218	730,789			111	99
447	0,0	0,0			198	99
448	0,0	0,0			111	99
449	0,0	0,2			185	99
450	3,3	0,0			136	99
451	132,293	9,24			171	99
452	17,155	0,0			130	99
453	7,48	0,0			142	99
454	0,0	10,107			111	99
455	15,95	1,2			198	99
456	3,5	735,487			198	99
457	86,53	422,200			178	99
458	327,213	12,19			190	99
459	324,220	8,8			190	99
460	0,1	0,0			198	99
461	4,7	0,0			122	99
462	3,2	11,13			198	99
463	5,8	1,3			198	99
464	15,19	1,3			122	99
465	0,0	0,0			163	99
466	92,48	65,46			114	99
467	16,22	187,225			198	99
468	0,0	20,8			198	99
469	32,52	25,67			198	99
470	20,100	0,0			198	99
471	7,29	55,225			108	99
472	28799,31059	6,2			142	99
473	33126,24901	326,261			109	99
474	199,100	326,261			198	99
475	55,60	32980,24859			198	99
476	146,43	3,1			109	99
477	8678,10586	3,1			198	99
478	8534,10546	0,1			198	99
479	12,24	32553,26058			123	99
480	29,27	1,0			198	99
481	1,16	1,0			198	99
482	1,20	0,0			133	99
483	42,37	849,897			198	99
484	15,13	424,529			198	99
485	0,0	0,0			118	99
486	59,52	6,6			103	99
487	11,11	32,18			111	99
488	94,94	32,18			198	99
489	132,110	5,4			198	99
490	1284,1867	0,0			110	99
491	410,352	19,21			198	99
492	3,6	172,225			198	99
493	131,97	1,0			131	99
494	1,0	0,0			108	99
495	0,0	2,0			122	99
496	0,0	1,1			136	99
497	4,0	0,0			166	99
498	0,0	130,84			103	99
499	3674,3425	8,4			161	99
500	1256,1276	8,4			198	99
501	6,9	2424,2158			140	99
502	0,0	1,0			118	99
503	1,3	0,2			116	99
504	9,23	0,0			114	99
505	0,1	0,0			198	99
506	18,28	0,0			103	99
507	3,6	2,0			110	99
508	1,1	0,0			150	99
509	195,320	2,2			198	99
510	2091,1709	2,1			112	99
511	0,0	0,0			119	99
512	0,1	0,0			160	99
513	413,382	1,0			184	99
514	25,34	8,11			114	99
515	0,0	0,0			147	99
516	13,30	8,15			141	99
517	230,190	16,16			115	99
518	40,34	54,53			103	99
519	17,7	0,0			198	99
520	0,0	0,0			115	99
521	0,1	1,1			159	99
522	1,2	0,1			176	99
523	1,2	5,12			176	99
524	5,4	0,0			198	99
525	4,4	0,0			198	99
526	0,0	0,0			117	99
527	2,2	0,0			113	99
528	0,0	0,2			111	99
529	0,0	0,1			111	99
530	0,0	2,1			109	99
531	32,24	1,0			146	99
532	25,11	75,44			198	99
533	15,31	71,52			150	99
534	57,49	1028,705			114	99
535	10,29	1,0			114	99
536	0,1	0,0			198	99
537	0,0	0,0			198	99
538	0,0	0,0			198	99
539	233,212	5,3			136	99
540	1,0	0,0			157	99
541	0,0	0,0			109	99
542	24,17	0,0			101	99
543	2492,1427	7,6			162	99
544	5,29	0,1			198	99
545	14,25	2,4			161	99
546	2,2	201,205			178	99
547	307,351	15,13			198	99
548	49,40	85,50			152	99
549	232,177	0,0			108	99
550	1,3	1,2			177	99
551	10420,9706	8,12			198	99
552	7622,9236	1,0			198	99
553	11555,11869	179,151			150	99
554	274,244	2,3			103	99
555	35,39	1,0			198	99
556	7399,5264	193,148			109	99
557	0,0	1,0			192	99
558	2679,2771	1,3			198	99
559	0,0	0,0			143	99
560	0,0	0,0			198	99
561	1,0	2,1			109	99
562	2,3	30,15			182	99
563	0,0	0,0			198	99
564	5,3	1,0			198	99
565	2,6	77,121			125	99
566	2,2	0,6			119	99
567	13,4	203,169			119	99
568	217,191	1,0			198	99
569	2,7	0,0			117	99
570	6,13	259,216			133	99
571	4,6	259,216			115	99
572	4,0	0,0			198	99
573	2,6	0,0			106	99
574	12,10	35,38			198	99
575	77,102	2,2			159	99
576	1280,994	3,0			198	99
577	0,0	0,0			198	99
578	0,0	0,0			198	99
579	0,0	0,0			130	99
580	0,0	0,0			107	99
581	0,2	0,0			108	99
582	0,0	0,0			101	99
583	0,0	0,0			198	99
584	151,147	2,0			198	99
585	139,97	1,0			198	99
586	0,0	0,0			103	99
587	0,0	0,0			198	99
588	0,0	0,0			198	99
589	0,0	0,0			198	99
590	0,0	0,0			103	99
591	0,0	0,0			198	99
592	0,0	0,0			125	99
593	0,0	0,0			198	99
594	1,1	0,2			198	99
595	11,3	48,167			134	99
596	0,0	0,0			156	99
597	0,0	0,0			173	99
598	15,19	1,1			137	99
599	1,5	19,8			198	99
600	0,0	4,0			130	99
601	42,45	17,12			103	99
602	35,44	7,2			101	99
603	6,5	2151,2301			119	99
604	0,1	87,87			108	99
605	58,53	30,33			102	99
606	0,0	89,101			198	99
607	1,0	4,7			108	99
608	41,229	0,0			109	99
609	40,208	2,0			198	99
610	1,0	0,0			144	99
611	114,52	516,426			132	99
612	4,8	406,552			117	99
613	4,12	0,1			198	99
614	0,6	6,51			198	99
615	0,0	0,0			198	99
616	10542,12252	1,3			198	99
617	6263,6303	0,1			198	99
618	33,25	56,61			198	99
619	65,54	0,1			198	99
620	8,2	2,4			172	99
621	0,0	0,0			168	99
622	0,4	0,2			178	99
623	2,4	0,2			187	99
624	54,194	4,10			110	99
625	0,0	1,1			100	99
626	0,0	0,0			109	99
627	0,0	0,0			122	99
628	0,0	0,1			198	99
629	65,45	3,2			123	99
630	64,42	0,0			123	99
631	3,3	977,579			103	99
632	0,1	0,0			174	99
633	1222,613	4,0			118	99
634	0,0	0,0			126	99
635	0,0	0,0			175	99
636	0,0	0,0			115	99
637	0,0	0,0			194	99
638	35,40	2,0			198	99
639	1156,870	9,9			198	99
640	45,36	2,2			198	99
641	1778,1253	2,2			198	99
642	1743,1227	5,2			198	99
643	260,320	0,1			198	99
644	0,0	0,0			198	99
645	0,0	0,0			108	99
646	239,213	3,6			103	99
647	29,45	8,6			112	99
648	227,302	16,17			112	99
649	585,373	0,0			198	99
650	762,491	3,2			140	99
651	722,454	0,0			125	99
652	40,37	3,2			114	99
653	136,69	1,0			198	99
654	2214,1587	3,0			137	99
655	2,1	52,95			198	99
656	25,16	0,2			173	99
657	36,24	15,8			198	99
658	11,13	15,8			133	99
659	10,34	0,2			116	99
660	7,6	4,0			148	99
661	0,0	0,0			103	99
662	8,15	0,0			158	99
663	0,1	1,2			115	99
664	335,249	6,3			198	99
665	0,1	194,247			129	99
666	0,0	0,0			109	99
667	1,2	0,14			198	99
